8240,0x000E,1,FALSE,411.27493,1.63781,0.18940,3.90410,NAN,NAN,30.10000
8250,0x000E,1,FALSE,411.77438,1.63976,0.18940,3.90390,NAN,NAN,30.10000
8260,0x000E,1,FALSE,412.27356,1.64170,0.18930,3.90370,NAN,NAN,30.10000
8270,0x000E,1,FALSE,412.77280,1.64365,0.18930,3.90350,NAN,NAN,30.10000
8280,0x000E,1,FALSE,413.22232,1.64541,0.18930,3.90340,NAN,NAN,30.10000
8290,0x000E,1,FALSE,413.72174,1.64736,0.18930,3.90320,NAN,NAN,30.10000
8300,0x000E,1,FALSE,414.22104,1.64930,0.18930,3.90310,NAN,NAN,30.10000
8310,0x000E,1,FALSE,414.72031,1.65125,0.18930,3.90290,NAN,NAN,30.10000
8320,0x000E,1,FALSE,415.21973,1.65320,0.18930,3.90270,NAN,NAN,30.10000
8330,0x000E,1,FALSE,415.76910,1.65535,0.18930,3.90250,NAN,NAN,30.10000
8340,0x000E,1,FALSE,416.26825,1.65729,0.18930,3.90240,NAN,NAN,30.10000
8350,0x000E,1,FALSE,416.76752,1.65924,0.18930,3.90220,NAN,NAN,30.10000
8360,0x000E,1,FALSE,417.26694,1.66119,0.18930,3.90200,NAN,NAN,30.10000
8370,0x000E,1,FALSE,417.71643,1.66294,0.18930,3.90190,NAN,NAN,30.10000
8380,0x000E,1,FALSE,418.21591,1.66489,0.18930,3.90170,NAN,NAN,30.10000
8390,0x000E,1,FALSE,418.71527,1.66684,0.18930,3.90150,NAN,NAN,30.10000
8400,0x000E,1,FALSE,419.21472,1.66879,0.18930,3.90130,NAN,NAN,30.10000
8410,0x000E,1,FALSE,419.71414,1.67074,0.18930,3.90120,NAN,NAN,30.10000
8420,0x000E,1,FALSE,420.26337,1.67288,0.18930,3.90100,NAN,NAN,30.10000
8430,0x000E,1,FALSE,420.76285,1.67483,0.18930,3.90080,NAN,NAN,30.10000
8440,0x000E,1,FALSE,421.26227,1.67678,0.18930,3.90070,NAN,NAN,30.10000
8450,0x000E,1,FALSE,421.76163,1.67872,0.18930,3.90050,NAN,NAN,30.10000
8460,0x000E,1,FALSE,422.21106,1.68048,0.18930,3.90030,NAN,NAN,30.10000
8470,0x000E,1,FALSE,422.71048,1.68242,0.18930,3.90020,NAN,NAN,30.10000
8480,0x000E,1,FALSE,423.20987,1.68437,0.18930,3.90000,NAN,NAN,30.10000
8490,0x000E,1,FALSE,423.70929,1.68632,0.18930,3.89980,NAN,NAN,30.10000
8500,0x000E,1,FALSE,424.20874,1.68827,0.18930,3.89970,NAN,NAN,30.10000
8510,0x000E,1,FALSE,424.75812,1.69041,0.18930,3.89950,NAN,NAN,30.10000
8520,0x000E,1,FALSE,425.25763,1.69236,0.18930,3.89930,NAN,NAN,30.10000
8530,0x000E,1,FALSE,425.75717,1.69430,0.18930,3.89910,NAN,NAN,30.10000
8540,0x000E,1,FALSE,426.25665,1.69625,0.18930,3.89890,NAN,NAN,30.10000
8550,0x000E,1,FALSE,426.70621,1.69801,0.18930,3.89880,NAN,NAN,30.10000
8560,0x000E,1,FALSE,427.20563,1.69995,0.18930,3.89870,NAN,NAN,30.10000
8570,0x000E,1,FALSE,427.70517,1.70190,0.18930,3.89850,NAN,NAN,30.10000
8580,0x000E,1,FALSE,428.20468,1.70385,0.18930,3.89830,NAN,NAN,30.10000
8590,0x000E,1,FALSE,428.75409,1.70599,0.18930,3.89810,NAN,NAN,30.10000
8600,0x000E,1,FALSE,429.25357,1.70793,0.18930,3.89800,NAN,NAN,30.10000
8610,0x000E,1,FALSE,429.75305,1.70988,0.18930,3.89780,NAN,NAN,30.10000
8620,0x000E,1,FALSE,430.25266,1.71183,0.18930,3.89760,NAN,NAN,30.10000
8630,0x000E,1,FALSE,430.70209,1.71358,0.18930,3.89740,NAN,NAN,30.10000
8640,0x000E,1,FALSE,431.20145,1.71553,0.18930,3.89730,NAN,NAN,30.10000
8650,0x000E,1,FALSE,431.70105,1.71747,0.18930,3.89710,NAN,NAN,30.10000
8660,0x000E,1,FALSE,432.20059,1.71942,0.18930,3.89690,NAN,NAN,30.10000
8670,0x000E,1,FALSE,432.70007,1.72137,0.18930,3.89680,NAN,NAN,30.10000
8680,0x000E,1,FALSE,433.24966,1.72351,0.18930,3.89660,NAN,NAN,30.10000
8690,0x000E,1,FALSE,433.74927,1.72545,0.18930,3.89640,NAN,NAN,30.10000
8700,0x000E,1,FALSE,434.24872,1.72740,0.18930,3.89620,NAN,NAN,30.10000
8710,0x000E,1,FALSE,434.74823,1.72935,0.18930,3.89610,NAN,NAN,30.10000
8720,0x000E,1,FALSE,435.19772,1.73110,0.18930,3.89590,NAN,NAN,30.10000
8730,0x000E,1,FALSE,435.69714,1.73304,0.18930,3.89570,NAN,NAN,30.10000
8740,0x000E,1,FALSE,436.19659,1.73499,0.18930,3.89560,NAN,NAN,30.10000
8750,0x000E,1,FALSE,436.69601,1.73693,0.18930,3.89540,NAN,NAN,30.10000
8760,0x000E,1,FALSE,437.19547,1.73888,0.18930,3.89520,NAN,NAN,30.10000
8770,0x000E,1,FALSE,437.74478,1.74102,0.18930,3.89510,NAN,NAN,30.10000
8780,0x000E,1,FALSE,438.24429,1.74296,0.18930,3.89490,NAN,NAN,30.10000
8790,0x000E,1,FALSE,438.74368,1.74491,0.18930,3.89470,NAN,NAN,30.10000
8800,0x000E,1,FALSE,439.24292,1.74685,0.18930,3.89450,NAN,NAN,30.10000
8810,0x000E,1,FALSE,439.69232,1.74860,0.18930,3.89440,NAN,NAN,30.10000
8820,0x000E,1,FALSE,440.19180,1.75055,0.18930,3.89420,NAN,NAN,30.10000
8830,0x000E,1,FALSE,440.69125,1.75249,0.18930,3.89400,NAN,NAN,30.10000
8840,0x000E,1,FALSE,441.19070,1.75444,0.18930,3.89390,NAN,NAN,30.10000
8850,0x000E,1,FALSE,441.69016,1.75638,0.18930,3.89370,NAN,NAN,30.10000
8860,0x000E,1,FALSE,442.23944,1.75852,0.18930,3.89350,NAN,NAN,30.10000
8870,0x000E,1,FALSE,442.73883,1.76046,0.18930,3.89340,NAN,NAN,30.10000
8880,0x000E,1,FALSE,443.23831,1.76241,0.18930,3.89320,NAN,NAN,30.10000
8890,0x000E,1,FALSE,443.73773,1.76435,0.18930,3.89300,NAN,NAN,30.10000
8900,0x000E,1,FALSE,444.18719,1.76610,0.18930,3.89280,NAN,NAN,30.10000
8910,0x000E,1,FALSE,444.68661,1.76805,0.18930,3.89270,NAN,NAN,30.10000
8920,0x000E,1,FALSE,445.18594,1.76999,0.18930,3.89250,NAN,NAN,30.10000
8930,0x000E,1,FALSE,445.68518,1.77193,0.18930,3.89230,NAN,NAN,30.10000
8940,0x000E,1,FALSE,446.18445,1.77388,0.18930,3.89220,NAN,NAN,30.10000
8950,0x000E,1,FALSE,446.73373,1.77601,0.18930,3.89200,NAN,NAN,30.10000
8960,0x000E,1,FALSE,447.23294,1.77796,0.18930,3.89180,NAN,NAN,30.10000
8970,0x000E,1,FALSE,447.73224,1.77990,0.18930,3.89160,NAN,NAN,30.10000
8980,0x000E,1,FALSE,448.23172,1.78184,0.18930,3.89150,NAN,NAN,30.10000
8990,0x000E,1,FALSE,448.68124,1.78359,0.18930,3.89130,NAN,NAN,30.10000
9000,0x000E,1,FALSE,449.18060,1.78554,0.18930,3.89120,NAN,NAN,30.10000
9010,0x000E,1,FALSE,449.67999,1.78748,0.18930,3.89100,NAN,NAN,30.10000
9020,0x000E,1,FALSE,450.17938,1.78942,0.18930,3.89080,NAN,NAN,30.10000
9030,0x000E,1,FALSE,450.67874,1.79136,0.18930,3.89060,NAN,NAN,30.10000
9040,0x000E,1,FALSE,451.22809,1.79350,0.18930,3.89040,NAN,NAN,30.10000
9050,0x000E,1,FALSE,451.72739,1.79544,0.18930,3.89030,NAN,NAN,30.10000
9060,0x000E,1,FALSE,452.22675,1.79739,0.18930,3.89010,NAN,NAN,30.10000
9070,0x000E,1,FALSE,452.72607,1.79933,0.18930,3.88990,NAN,NAN,30.10000
9080,0x000E,1,FALSE,453.17557,1.80108,0.18930,3.88980,NAN,NAN,30.10000
9090,0x000E,1,FALSE,453.67502,1.80302,0.18930,3.88960,NAN,NAN,30.10000
9100,0x000E,1,FALSE,454.17447,1.80496,0.18930,3.88940,NAN,NAN,30.10000
9110,0x000E,1,FALSE,454.67368,1.80690,0.18930,3.88920,NAN,NAN,30.10000
9120,0x000E,1,FALSE,455.17285,1.80884,0.18930,3.88910,NAN,NAN,30.10000
9130,0x000E,1,FALSE,455.72192,1.81098,0.18930,3.88890,NAN,NAN,30.10000
9140,0x000E,1,FALSE,456.22098,1.81292,0.18930,3.88870,NAN,NAN,30.10000
9150,0x000E,1,FALSE,456.72034,1.81486,0.18930,3.88850,NAN,NAN,30.10000
9160,0x000E,1,FALSE,457.21982,1.81680,0.18930,3.88840,NAN,NAN,30.10000
9170,0x000E,1,FALSE,457.66928,1.81855,0.18930,3.88820,NAN,NAN,30.10000
9180,0x000E,1,FALSE,458.16864,1.82049,0.18930,3.88800,NAN,NAN,30.10000
9190,0x000E,1,FALSE,458.66782,1.82243,0.18930,3.88780,NAN,NAN,30.10000
9200,0x000E,1,FALSE,459.16681,1.82437,0.18930,3.88770,NAN,NAN,30.10000
9210,0x000E,1,FALSE,459.66608,1.82631,0.18930,3.88750,NAN,NAN,30.10000
9220,0x000E,1,FALSE,460.21518,1.82845,0.18930,3.88730,NAN,NAN,30.10000
9230,0x000E,1,FALSE,460.71417,1.83039,0.18930,3.88710,NAN,NAN,30.10000
9240,0x000E,1,FALSE,461.21329,1.83233,0.18930,3.88700,NAN,NAN,30.10000
9250,0x000E,1,FALSE,461.71219,1.83427,0.18930,3.88680,NAN,NAN,30.10000
9260,0x000E,1,FALSE,462.16116,1.83601,0.18930,3.88660,NAN,NAN,30.10000
9270,0x000E,1,FALSE,462.66003,1.83795,0.18930,3.88640,NAN,NAN,30.10000
9280,0x000E,1,FALSE,463.15894,1.83989,0.18930,3.88630,NAN,NAN,30.10000
9290,0x000E,1,FALSE,463.65784,1.84183,0.18930,3.88610,NAN,NAN,30.10000
9300,0x000E,1,FALSE,464.15671,1.84377,0.18930,3.88590,NAN,NAN,30.10000
9310,0x000E,1,FALSE,464.70569,1.84590,0.18930,3.88570,NAN,NAN,30.10000
9320,0x000E,1,FALSE,465.20474,1.84784,0.18930,3.88550,NAN,NAN,30.10000
9330,0x000E,1,FALSE,465.70398,1.84978,0.18930,3.88540,NAN,NAN,30.10000
9340,0x000E,1,FALSE,466.20316,1.85172,0.18930,3.88520,NAN,NAN,30.10000
9350,0x000E,1,FALSE,466.65256,1.85346,0.18930,3.88500,NAN,NAN,30.10000
9360,0x000E,1,FALSE,467.15176,1.85540,0.18930,3.88490,NAN,NAN,30.10000
9370,0x000E,1,FALSE,467.65097,1.85734,0.18930,3.88470,NAN,NAN,30.10000
9380,0x000E,1,FALSE,468.15015,1.85928,0.18930,3.88450,NAN,NAN,30.10000
9390,0x000E,1,FALSE,468.64935,1.86122,0.18930,3.88430,NAN,NAN,30.10000
9400,0x000E,1,FALSE,469.19836,1.86335,0.18930,3.88410,NAN,NAN,30.10000
9410,0x000E,1,FALSE,469.69766,1.86529,0.18930,3.88400,NAN,NAN,30.10000
9420,0x000E,1,FALSE,470.19705,1.86723,0.18930,3.88380,NAN,NAN,30.10000
9430,0x000E,1,FALSE,470.69644,1.86917,0.18930,3.88360,NAN,NAN,30.10000
9440,0x000E,1,FALSE,471.14581,1.87092,0.18930,3.88340,NAN,NAN,30.10000
9450,0x000E,1,FALSE,471.64508,1.87285,0.18930,3.88320,NAN,NAN,30.10000
9460,0x000E,1,FALSE,472.14438,1.87479,0.18930,3.88310,NAN,NAN,30.10000
9470,0x000E,1,FALSE,472.64362,1.87673,0.18930,3.88290,NAN,NAN,30.10000
9480,0x000E,1,FALSE,473.14264,1.87867,0.18930,3.88270,NAN,NAN,30.10000
9490,0x000E,1,FALSE,473.69196,1.88080,0.18930,3.88250,NAN,NAN,30.10000
9500,0x000E,1,FALSE,474.19135,1.88274,0.18930,3.88240,NAN,NAN,30.10000
9510,0x000E,1,FALSE,474.69064,1.88468,0.18930,3.88210,NAN,NAN,30.10000
9520,0x000E,1,FALSE,475.18976,1.88662,0.18930,3.88200,NAN,NAN,30.10000
9530,0x000E,1,FALSE,475.63895,1.88836,0.18930,3.88180,NAN,NAN,30.10000
9540,0x000E,1,FALSE,476.13800,1.89030,0.18930,3.88160,NAN,NAN,30.10000
9550,0x000E,1,FALSE,476.63702,1.89223,0.18930,3.88140,NAN,NAN,30.10000
9560,0x000E,1,FALSE,477.13599,1.89417,0.18930,3.88130,NAN,NAN,30.10000
9570,0x000E,1,FALSE,477.63516,1.89611,0.18930,3.88110,NAN,NAN,30.10000
9580,0x000E,1,FALSE,478.18417,1.89824,0.18930,3.88090,NAN,NAN,30.10000
9590,0x000E,1,FALSE,478.68304,1.90017,0.18930,3.88070,NAN,NAN,30.10000
9600,0x000E,1,FALSE,479.18216,1.90211,0.18930,3.88050,NAN,NAN,30.10000
9610,0x000E,1,FALSE,479.68118,1.90405,0.18930,3.88030,NAN,NAN,30.10000
9620,0x000E,1,FALSE,480.13028,1.90579,0.18930,3.88020,NAN,NAN,30.10000
9630,0x000E,1,FALSE,480.62930,1.90772,0.18930,3.88000,NAN,NAN,30.10000
9640,0x000E,1,FALSE,481.12830,1.90966,0.18930,3.87980,NAN,NAN,30.10000
9650,0x000E,1,FALSE,481.62723,1.91160,0.18930,3.87960,NAN,NAN,30.10000
9660,0x000E,1,FALSE,482.12622,1.91353,0.18930,3.87940,NAN,NAN,30.10000
9670,0x000E,1,FALSE,482.67511,1.91566,0.18930,3.87920,NAN,NAN,30.10000
9680,0x000E,1,FALSE,483.17426,1.91760,0.18930,3.87900,NAN,NAN,30.10000
9690,0x000E,1,FALSE,483.67352,1.91953,0.18930,3.87890,NAN,NAN,30.10000
9700,0x000E,1,FALSE,484.17252,1.92147,0.18930,3.87870,NAN,NAN,30.10000
9710,0x000E,1,FALSE,484.62195,1.92321,0.18930,3.87850,NAN,NAN,30.10000
9720,0x000E,1,FALSE,485.12103,1.92515,0.18930,3.87830,NAN,NAN,30.10000
9730,0x000E,1,FALSE,485.62027,1.92708,0.18930,3.87810,NAN,NAN,30.10000
9740,0x000E,1,FALSE,486.11935,1.92902,0.18930,3.87790,NAN,NAN,30.10000
9750,0x000E,1,FALSE,486.61838,1.93095,0.18930,3.87780,NAN,NAN,30.10000
9760,0x000E,1,FALSE,487.16766,1.93308,0.18930,3.87760,NAN,NAN,30.10000
9770,0x000E,1,FALSE,487.66669,1.93502,0.18930,3.87740,NAN,NAN,30.10000
9780,0x000E,1,FALSE,488.16583,1.93695,0.18930,3.87710,NAN,NAN,30.10000
9790,0x000E,1,FALSE,488.66498,1.93889,0.18930,3.87700,NAN,NAN,30.10000
9800,0x000E,1,FALSE,489.11438,1.94063,0.18930,3.87680,NAN,NAN,30.10000
9810,0x000E,1,FALSE,489.61359,1.94257,0.18930,3.87660,NAN,NAN,30.10000
9820,0x000E,1,FALSE,490.11292,1.94450,0.18930,3.87640,NAN,NAN,30.10000
9830,0x000E,1,FALSE,490.61209,1.94644,0.18930,3.87620,NAN,NAN,30.10000
9840,0x000E,1,FALSE,491.11136,1.94837,0.18930,3.87610,NAN,NAN,30.10000
9850,0x000E,1,FALSE,491.66043,1.95050,0.18930,3.87580,NAN,NAN,30.10000
9860,0x000E,1,FALSE,492.15952,1.95243,0.18930,3.87560,NAN,NAN,30.10000
9870,0x000E,1,FALSE,492.65863,1.95437,0.18930,3.87550,NAN,NAN,30.10000
9880,0x000E,1,FALSE,493.15784,1.95630,0.18930,3.87530,NAN,NAN,30.10000
9890,0x000E,1,FALSE,493.60721,1.95804,0.18930,3.87510,NAN,NAN,30.10000
9900,0x000E,1,FALSE,494.10632,1.95998,0.18930,3.87490,NAN,NAN,30.10000
9910,0x000E,1,FALSE,494.60553,1.96191,0.18930,3.87470,NAN,NAN,30.10000
9920,0x000E,1,FALSE,495.10464,1.96385,0.18930,3.87450,NAN,NAN,30.10000
9930,0x000E,1,FALSE,495.60367,1.96578,0.18930,3.87430,NAN,NAN,30.10000
9940,0x000E,1,FALSE,496.15265,1.96791,0.18930,3.87410,NAN,NAN,30.10000
9950,0x000E,1,FALSE,496.65176,1.96984,0.18930,3.87390,NAN,NAN,30.10000
9960,0x000E,1,FALSE,497.15094,1.97177,0.18930,3.87370,NAN,NAN,30.10000
9970,0x000E,1,FALSE,497.65015,1.97371,0.18930,3.87350,NAN,NAN,30.10000
9980,0x000E,1,FALSE,498.09964,1.97545,0.18930,3.87330,NAN,NAN,30.10000
9990,0x000E,1,FALSE,498.59903,1.97738,0.18930,3.87310,NAN,NAN,30.10000
10000,0x000E,1,FALSE,499.09839,1.97932,0.18930,3.87290,NAN,NAN,30.10000
10010,0x000E,1,FALSE,499.59744,1.98125,0.18930,3.87270,NAN,NAN,30.10000
10020,0x000E,1,FALSE,500.09668,1.98318,0.18930,3.87250,NAN,NAN,30.10000
10030,0x000E,1,FALSE,500.64587,1.98531,0.18930,3.87230,NAN,NAN,30.10000
10040,0x000E,1,FALSE,501.14496,1.98724,0.18930,3.87210,NAN,NAN,30.10000
10050,0x000E,1,FALSE,501.64413,1.98917,0.18930,3.87200,NAN,NAN,30.10000
10060,0x000E,1,FALSE,502.14322,1.99110,0.18930,3.87170,NAN,NAN,30.10000
10070,0x000E,1,FALSE,502.59244,1.99284,0.18930,3.87150,NAN,NAN,30.10000
10080,0x000E,1,FALSE,503.09164,1.99478,0.18930,3.87130,NAN,NAN,30.10000
10090,0x000E,1,FALSE,503.59064,1.99671,0.18930,3.87110,NAN,NAN,30.10000
10100,0x000E,1,FALSE,504.08972,1.99864,0.18930,3.87090,NAN,NAN,30.10000
10110,0x000E,1,FALSE,504.58871,2.00057,0.18930,3.87070,NAN,NAN,30.10000
10120,0x000E,1,FALSE,505.13776,2.00270,0.18930,3.87050,NAN,NAN,30.10000
10130,0x000E,1,FALSE,505.63675,2.00463,0.18930,3.87030,NAN,NAN,30.10000
10140,0x000E,1,FALSE,506.13577,2.00656,0.18930,3.87010,NAN,NAN,30.10000
10150,0x000E,1,FALSE,506.63477,2.00849,0.18930,3.86990,NAN,NAN,30.10000
10160,0x000E,1,FALSE,507.08383,2.01023,0.18930,3.86970,NAN,NAN,30.10000
10170,0x000E,1,FALSE,507.58279,2.01216,0.18930,3.86950,NAN,NAN,30.10000
10180,0x000E,1,FALSE,508.08167,2.01409,0.18930,3.86930,NAN,NAN,30.10000
10190,0x000E,1,FALSE,508.58057,2.01602,0.18930,3.86900,NAN,NAN,30.20000
10200,0x000E,1,FALSE,509.07947,2.01795,0.18930,3.86880,NAN,NAN,30.10000
10210,0x000E,1,FALSE,509.62842,2.02007,0.18930,3.86860,NAN,NAN,30.10000
10220,0x000E,1,FALSE,510.12741,2.02200,0.18930,3.86840,NAN,NAN,30.10000
10230,0x000E,1,FALSE,510.62637,2.02393,0.18930,3.86820,NAN,NAN,30.10000
10240,0x000E,1,FALSE,511.12540,2.02586,0.18930,3.86800,NAN,NAN,30.10000
10250,0x000E,1,FALSE,511.57440,2.02760,0.18930,3.86780,NAN,NAN,30.10000
10260,0x000E,1,FALSE,512.07330,2.02953,0.18930,3.86750,NAN,NAN,30.10000
10270,0x000E,1,FALSE,512.57227,2.03146,0.18930,3.86730,NAN,NAN,30.10000
10280,0x000E,1,FALSE,513.07123,2.03339,0.18930,3.86710,NAN,NAN,30.10000
10290,0x000E,1,FALSE,513.57050,2.03532,0.18930,3.86690,NAN,NAN,30.10000
10300,0x000E,1,FALSE,514.11938,2.03744,0.18930,3.86670,NAN,NAN,30.10000
10310,0x000E,1,FALSE,514.61835,2.03937,0.18930,3.86650,NAN,NAN,30.10000
10320,0x000E,1,FALSE,515.11725,2.04130,0.18930,3.86630,NAN,NAN,30.10000
10330,0x000E,1,FALSE,515.61609,2.04323,0.18930,3.86600,NAN,NAN,30.10000
10340,0x000E,1,FALSE,516.06512,2.04496,0.18930,3.86580,NAN,NAN,30.10000
10350,0x000E,1,FALSE,516.56403,2.04689,0.18930,3.86560,NAN,NAN,30.10000
10360,0x000E,1,FALSE,517.06299,2.04882,0.18930,3.86540,NAN,NAN,30.20000
10370,0x000E,1,FALSE,517.56195,2.05075,0.18930,3.86520,NAN,NAN,30.20000
10380,0x000E,1,FALSE,518.06116,2.05268,0.18930,3.86490,NAN,NAN,30.20000
10390,0x000E,1,FALSE,518.61011,2.05480,0.18930,3.86470,NAN,NAN,30.20000
10400,0x000E,1,FALSE,519.10938,2.05673,0.18930,3.86450,NAN,NAN,30.20000
10410,0x000E,1,FALSE,519.60883,2.05866,0.18930,3.86430,NAN,NAN,30.10000
10420,0x000E,1,FALSE,520.10779,2.06059,0.18930,3.86400,NAN,NAN,30.10000
10430,0x000E,1,FALSE,520.55719,2.06232,0.18930,3.86380,NAN,NAN,30.10000
10440,0x000E,1,FALSE,521.05658,2.06425,0.18930,3.86360,NAN,NAN,30.10000
10450,0x000E,1,FALSE,521.55609,2.06618,0.18930,3.86340,NAN,NAN,30.10000
10460,0x000E,1,FALSE,522.05536,2.06811,0.18930,3.86310,NAN,NAN,30.20000
10470,0x000E,1,FALSE,522.55469,2.07004,0.18930,3.86290,NAN,NAN,30.10000
10480,0x000E,1,FALSE,523.10388,2.07216,0.18930,3.86270,NAN,NAN,30.10000
10490,0x000E,1,FALSE,523.60309,2.07409,0.18930,3.86240,NAN,NAN,30.20000
10500,0x000E,1,FALSE,524.10229,2.07602,0.18930,3.86220,NAN,NAN,30.10000
10510,0x000E,1,FALSE,524.60144,2.07794,0.18930,3.86200,NAN,NAN,30.10000
10520,0x000E,1,FALSE,525.05084,2.07968,0.18930,3.86180,NAN,NAN,30.10000
10530,0x000E,1,FALSE,525.55017,2.08161,0.18930,3.86150,NAN,NAN,30.20000
10540,0x000E,1,FALSE,526.04956,2.08353,0.18930,3.86130,NAN,NAN,30.10000
10550,0x000E,1,FALSE,526.54883,2.08546,0.18930,3.86110,NAN,NAN,30.10000
10560,0x000E,1,FALSE,527.04803,2.08739,0.18930,3.86080,NAN,NAN,30.10000
10570,0x000E,1,FALSE,527.59723,2.08951,0.18930,3.86060,NAN,NAN,30.20000
10580,0x000E,1,FALSE,528.09637,2.09144,0.18930,3.86030,NAN,NAN,30.10000
10590,0x000E,1,FALSE,528.59552,2.09336,0.18930,3.86010,NAN,NAN,30.10000
10600,0x000E,1,FALSE,529.09479,2.09529,0.18930,3.85980,NAN,NAN,30.10000
10610,0x000E,1,FALSE,529.54413,2.09702,0.18930,3.85960,NAN,NAN,30.20000
10620,0x000E,1,FALSE,530.04346,2.09895,0.18930,3.85940,NAN,NAN,30.10000
10630,0x000E,1,FALSE,530.54285,2.10088,0.18930,3.85910,NAN,NAN,30.10000
10640,0x000E,1,FALSE,531.04230,2.10281,0.18930,3.85890,NAN,NAN,30.20000
10650,0x000E,1,FALSE,531.54163,2.10473,0.18930,3.85860,NAN,NAN,30.20000
10660,0x000E,1,FALSE,532.09082,2.10685,0.18930,3.85840,NAN,NAN,30.20000
10670,0x000E,1,FALSE,532.59015,2.10878,0.18930,3.85820,NAN,NAN,30.20000
10680,0x000E,1,FALSE,533.08948,2.11070,0.18930,3.85790,NAN,NAN,30.10000
10690,0x000E,1,FALSE,533.58875,2.11263,0.18930,3.85760,NAN,NAN,30.20000
10700,0x000E,1,FALSE,534.03827,2.11436,0.18930,3.85740,NAN,NAN,30.20000
10710,0x000E,1,FALSE,534.53760,2.11629,0.18930,3.85720,NAN,NAN,30.20000
10720,0x000E,1,FALSE,535.03687,2.11822,0.18930,3.85690,NAN,NAN,30.20000
10730,0x000E,1,FALSE,535.53625,2.12014,0.18930,3.85660,NAN,NAN,30.20000
10740,0x000E,1,FALSE,536.03546,2.12207,0.18930,3.85640,NAN,NAN,30.20000
10750,0x000E,1,FALSE,536.58459,2.12418,0.18930,3.85610,NAN,NAN,30.20000
10760,0x000E,1,FALSE,537.08374,2.12611,0.18930,3.85590,NAN,NAN,30.20000
10770,0x000E,1,FALSE,537.58289,2.12803,0.18930,3.85560,NAN,NAN,30.20000
10780,0x000E,1,FALSE,538.08221,2.12996,0.18930,3.85540,NAN,NAN,30.20000
10790,0x000E,1,FALSE,538.53162,2.13169,0.18930,3.85510,NAN,NAN,30.20000
10800,0x000E,1,FALSE,539.03088,2.13362,0.18930,3.85490,NAN,NAN,30.20000
10810,0x000E,1,FALSE,539.53027,2.13554,0.18930,3.85460,NAN,NAN,30.20000
10820,0x000E,1,FALSE,540.02966,2.13746,0.18930,3.85430,NAN,NAN,30.20000
10830,0x000E,1,FALSE,540.57880,2.13958,0.18930,3.85410,NAN,NAN,30.20000
10840,0x000E,1,FALSE,541.07800,2.14150,0.18930,3.85380,NAN,NAN,30.20000
10850,0x000E,1,FALSE,541.57703,2.14343,0.18930,3.85350,NAN,NAN,30.20000
10860,0x000E,1,FALSE,542.07623,2.14535,0.18930,3.85330,NAN,NAN,30.20000
10870,0x000E,1,FALSE,542.52551,2.14708,0.18930,3.85300,NAN,NAN,30.20000
10880,0x000E,1,FALSE,543.02484,2.14901,0.18930,3.85270,NAN,NAN,30.20000
10890,0x000E,1,FALSE,543.52411,2.15093,0.18940,3.85250,NAN,NAN,30.20000
10900,0x000E,1,FALSE,544.02338,2.15285,0.18930,3.85220,NAN,NAN,30.20000
10910,0x000E,1,FALSE,544.52264,2.15478,0.18930,3.85190,NAN,NAN,30.20000
10920,0x000E,1,FALSE,545.07178,2.15689,0.18930,3.85170,NAN,NAN,30.10000
10930,0x000E,1,FALSE,545.57117,2.15881,0.18930,3.85140,NAN,NAN,30.10000
10940,0x000E,1,FALSE,546.07050,2.16074,0.18930,3.85120,NAN,NAN,30.20000
10950,0x000E,1,FALSE,546.56989,2.16266,0.18930,3.85080,NAN,NAN,30.10000
10960,0x000E,1,FALSE,547.01929,2.16439,0.18930,3.85060,NAN,NAN,30.10000
10970,0x000E,1,FALSE,547.51874,2.16631,0.18930,3.85030,NAN,NAN,30.10000
10980,0x000E,1,FALSE,548.01813,2.16824,0.18930,3.85010,NAN,NAN,30.10000
10990,0x000E,1,FALSE,548.51752,2.17016,0.18930,3.84980,NAN,NAN,30.10000
11000,0x000E,1,FALSE,549.01685,2.17208,0.18930,3.84950,NAN,NAN,30.10000
11010,0x000E,1,FALSE,549.56616,2.17419,0.18930,3.84920,NAN,NAN,30.10000
11020,0x000E,1,FALSE,550.06543,2.17612,0.18930,3.84890,NAN,NAN,30.10000
11030,0x000E,1,FALSE,550.56476,2.17804,0.18930,3.84860,NAN,NAN,30.10000
11040,0x000E,1,FALSE,551.06403,2.17996,0.18930,3.84840,NAN,NAN,30.10000
11050,0x000E,1,FALSE,551.51337,2.18169,0.18930,3.84820,NAN,NAN,30.20000
11060,0x000E,1,FALSE,552.01276,2.18361,0.18930,3.84780,NAN,NAN,30.10000
11070,0x000E,1,FALSE,552.51215,2.18553,0.18930,3.84750,NAN,NAN,30.20000
11080,0x000E,1,FALSE,553.01154,2.18745,0.18930,3.84730,NAN,NAN,30.20000
11090,0x000E,1,FALSE,553.51080,2.18937,0.18930,3.84700,NAN,NAN,30.20000
11100,0x000E,1,FALSE,554.05981,2.19148,0.18930,3.84670,NAN,NAN,30.20000
11110,0x000E,1,FALSE,554.55884,2.19340,0.18930,3.84640,NAN,NAN,30.10000
11120,0x000E,1,FALSE,555.05774,2.19532,0.18930,3.84610,NAN,NAN,30.10000
11130,0x000E,1,FALSE,555.55664,2.19724,0.18930,3.84590,NAN,NAN,30.10000
11140,0x000E,1,FALSE,556.00568,2.19897,0.18930,3.84560,NAN,NAN,30.10000
