
[TEST CONDITION]
CondName,バッテリ温度特性試験20210227
ModelID,21
Average,0
CheckDut,FALSE
AutoFine,FALSE
DateTime,2021/02/27,21:40:39
Operator,米山まうむ
Notes,運用に向けてバッテリの温度特性を測定する
運用時の消費電流を鑑み，0.1C放電で行う
なおこんなに運用直前にやることではないので，次期プロジェクトの人間はもっと早い段階で行うことをお勧めする
BatteryName,UF103450P
NominalCapacity[mAh],1800.0
NominalVoltage[V],3.70000
Volume[ml],0.10
Weight[g],38.30
SoftOvp[V],4.40000
SoftUvp[V],2.50000
SoftOah[%],110.00000
SoftOtp[°C],60.00000
DeltaT[s],10.00000
DeltaV[V],0.10000
DeltaI[A],0.10000
ImpRange[ohm],0
Frequency[Hz],1000
AutoRange,FALSE
AfterCharge,FALSE
AfterChargeRest,FALSE
AfterDischarge,FALSE
AfterDischargeRest,FALSE
CapacityRate_C[%],OFF
CapacityRate_D[%],OFF
Impedance_C[ohm],OFF
Impedance_D[ohm],OFF
SeqInfoName,

[CHARGE SHEET]
SheetNo,2
Range,HIGH
Mode,CC-CV
ChargeTime[s],0
RestTime[s],0
Current[A],0.00000
CvVolt[V],0.00000
CvTime[s],0
ItCurrent[A],OFF
ItTime[s],OFF

[DISCHARGE SHEET]
SheetNo,2
Range,HIGH
Mode,CC
DischargeTime[s],43200
RestTime[s],0
Current[A],0.18800
CapacityVolt[V],3.70000
CutoffVolt[V],2.75000

[DISCHARGE MONITOR]
TimeElapsed[s],StdState,OpnState,LowRange,Capacity[mAh],Power[Wh],Curr[A],Volt[V],VoltHi[V],VoltLo[V],Temp[°C],TermState,CellVolt[V],CellVoltHi[V],CellVoltLo[V],CellTemp[°C],(continued)
7800,0x000E,1,FALSE,388.65259,1.53151,0.18930,3.86170,NAN,NAN,10.60000
7810,0x000E,1,FALSE,389.15082,1.53343,0.18930,3.86150,NAN,NAN,10.60000
7820,0x000E,1,FALSE,389.64908,1.53536,0.18930,3.86140,NAN,NAN,10.60000
7830,0x000E,1,FALSE,390.09735,1.53709,0.18930,3.86120,NAN,NAN,10.70000
7840,0x000E,1,FALSE,390.59546,1.53901,0.18930,3.86110,NAN,NAN,10.70000
7850,0x000E,1,FALSE,391.09372,1.54093,0.18930,3.86090,NAN,NAN,10.70000
7860,0x000E,1,FALSE,391.59204,1.54286,0.18930,3.86080,NAN,NAN,10.70000
7870,0x000E,1,FALSE,392.09015,1.54478,0.18930,3.86060,NAN,NAN,10.70000
7880,0x000E,1,FALSE,392.63809,1.54690,0.18930,3.86040,NAN,NAN,10.60000
7890,0x000E,1,FALSE,393.13605,1.54882,0.18930,3.86030,NAN,NAN,10.50000
7900,0x000E,1,FALSE,393.63416,1.55074,0.18930,3.86010,NAN,NAN,10.40000
7910,0x000E,1,FALSE,394.13220,1.55266,0.18930,3.85990,NAN,NAN,10.30000
7920,0x000E,1,FALSE,394.58035,1.55439,0.18930,3.85970,NAN,NAN,10.10000
7930,0x000E,1,FALSE,395.07840,1.55631,0.18930,3.85950,NAN,NAN,10.00000
7940,0x000E,1,FALSE,395.57645,1.55824,0.18930,3.85920,NAN,NAN,9.90000
7950,0x000E,1,FALSE,396.07446,1.56016,0.18930,3.85900,NAN,NAN,9.80000
7960,0x000E,1,FALSE,396.57257,1.56208,0.18930,3.85870,NAN,NAN,9.70000
7970,0x000E,1,FALSE,397.12067,1.56420,0.18930,3.85850,NAN,NAN,9.70000
7980,0x000E,1,FALSE,397.61893,1.56612,0.18930,3.85820,NAN,NAN,9.80000
7990,0x000E,1,FALSE,398.11707,1.56804,0.18930,3.85800,NAN,NAN,9.80000
8000,0x000E,1,FALSE,398.61526,1.56996,0.18930,3.85780,NAN,NAN,9.90000
8010,0x000E,1,FALSE,399.06375,1.57169,0.18930,3.85750,NAN,NAN,9.90000
8020,0x000E,1,FALSE,399.56198,1.57361,0.18930,3.85730,NAN,NAN,10.00000
8030,0x000E,1,FALSE,400.06036,1.57553,0.18930,3.85710,NAN,NAN,10.00000
8040,0x000E,1,FALSE,400.55853,1.57746,0.18930,3.85680,NAN,NAN,10.00000
8050,0x000E,1,FALSE,401.05685,1.57938,0.18930,3.85660,NAN,NAN,10.10000
8060,0x000E,1,FALSE,401.60480,1.58149,0.18930,3.85640,NAN,NAN,10.10000
8070,0x000E,1,FALSE,402.10306,1.58341,0.18930,3.85620,NAN,NAN,10.10000
8080,0x000E,1,FALSE,402.60114,1.58533,0.18930,3.85590,NAN,NAN,10.10000
8090,0x000E,1,FALSE,403.09921,1.58725,0.18930,3.85570,NAN,NAN,10.10000
8100,0x000E,1,FALSE,403.54739,1.58898,0.18930,3.85550,NAN,NAN,10.10000
8110,0x000E,1,FALSE,404.04550,1.59090,0.18930,3.85530,NAN,NAN,10.20000
8120,0x000E,1,FALSE,404.54355,1.59282,0.18930,3.85510,NAN,NAN,10.20000
8130,0x000E,1,FALSE,405.04160,1.59474,0.18930,3.85490,NAN,NAN,10.20000
8140,0x000E,1,FALSE,405.53961,1.59666,0.18930,3.85460,NAN,NAN,10.20000
8150,0x000E,1,FALSE,406.08752,1.59877,0.18930,3.85440,NAN,NAN,10.10000
8160,0x000E,1,FALSE,406.58554,1.60069,0.18930,3.85420,NAN,NAN,10.00000
8170,0x000E,1,FALSE,407.08356,1.60261,0.18930,3.85390,NAN,NAN,10.00000
8180,0x000E,1,FALSE,407.58148,1.60453,0.18930,3.85370,NAN,NAN,10.00000
8190,0x000E,1,FALSE,408.02975,1.60626,0.18930,3.85350,NAN,NAN,9.90000
8200,0x000E,1,FALSE,408.52802,1.60818,0.18930,3.85320,NAN,NAN,9.90000
8210,0x000E,1,FALSE,409.02609,1.61010,0.18930,3.85300,NAN,NAN,10.00000
8220,0x000E,1,FALSE,409.52423,1.61201,0.18930,3.85280,NAN,NAN,10.00000
8230,0x000E,1,FALSE,410.02231,1.61393,0.18930,3.85250,NAN,NAN,10.00000
8240,0x000E,1,FALSE,410.57028,1.61604,0.18930,3.85230,NAN,NAN,10.00000
8250,0x000E,1,FALSE,411.06842,1.61796,0.18930,3.85210,NAN,NAN,10.10000
8260,0x000E,1,FALSE,411.56674,1.61988,0.18930,3.85180,NAN,NAN,10.10000
8270,0x000E,1,FALSE,412.06479,1.62180,0.18930,3.85160,NAN,NAN,10.20000
8280,0x000E,1,FALSE,412.51309,1.62353,0.18930,3.85140,NAN,NAN,10.30000
8290,0x000E,1,FALSE,413.01114,1.62545,0.18930,3.85120,NAN,NAN,10.30000
8300,0x000E,1,FALSE,413.50937,1.62736,0.18930,3.85100,NAN,NAN,10.40000
8310,0x000E,1,FALSE,414.00748,1.62928,0.18930,3.85080,NAN,NAN,10.40000
8320,0x000E,1,FALSE,414.50586,1.63120,0.18930,3.85070,NAN,NAN,10.50000
8330,0x000E,1,FALSE,415.05389,1.63331,0.18930,3.85050,NAN,NAN,10.50000
8340,0x000E,1,FALSE,415.55228,1.63523,0.18930,3.85030,NAN,NAN,10.50000
8350,0x000E,1,FALSE,416.05087,1.63715,0.18930,3.85010,NAN,NAN,10.60000
8360,0x000E,1,FALSE,416.54935,1.63907,0.18930,3.84990,NAN,NAN,10.60000
8370,0x000E,1,FALSE,416.99780,1.64079,0.18930,3.84980,NAN,NAN,10.60000
8380,0x000E,1,FALSE,417.49625,1.64271,0.18930,3.84960,NAN,NAN,10.60000
8390,0x000E,1,FALSE,417.99478,1.64463,0.18930,3.84950,NAN,NAN,10.70000
8400,0x000E,1,FALSE,418.49326,1.64655,0.18930,3.84930,NAN,NAN,10.70000
8410,0x000E,1,FALSE,419.04172,1.64866,0.18930,3.84910,NAN,NAN,10.70000
8420,0x000E,1,FALSE,419.54025,1.65058,0.18930,3.84890,NAN,NAN,10.70000
8430,0x000E,1,FALSE,420.03860,1.65250,0.18930,3.84880,NAN,NAN,10.70000
8440,0x000E,1,FALSE,420.53699,1.65442,0.18930,3.84860,NAN,NAN,10.70000
8450,0x000E,1,FALSE,420.98563,1.65614,0.18930,3.84840,NAN,NAN,10.70000
8460,0x000E,1,FALSE,421.48392,1.65806,0.18930,3.84820,NAN,NAN,10.50000
8470,0x000E,1,FALSE,421.98227,1.65998,0.18930,3.84800,NAN,NAN,10.40000
8480,0x000E,1,FALSE,422.48041,1.66189,0.18930,3.84790,NAN,NAN,10.30000
8490,0x000E,1,FALSE,422.97845,1.66381,0.18930,3.84760,NAN,NAN,10.20000
8500,0x000E,1,FALSE,423.52634,1.66592,0.18930,3.84740,NAN,NAN,10.10000
8510,0x000E,1,FALSE,424.02448,1.66783,0.18930,3.84710,NAN,NAN,10.00000
8520,0x000E,1,FALSE,424.52255,1.66975,0.18930,3.84690,NAN,NAN,9.90000
8530,0x000E,1,FALSE,425.02069,1.67167,0.18930,3.84660,NAN,NAN,9.80000
8540,0x000E,1,FALSE,425.46896,1.67339,0.18930,3.84640,NAN,NAN,9.70000
8550,0x000E,1,FALSE,425.96710,1.67531,0.18930,3.84610,NAN,NAN,9.80000
8560,0x000E,1,FALSE,426.46564,1.67722,0.18930,3.84590,NAN,NAN,9.90000
8570,0x000E,1,FALSE,426.96408,1.67914,0.18930,3.84560,NAN,NAN,9.90000
8580,0x000E,1,FALSE,427.46240,1.68106,0.18930,3.84540,NAN,NAN,10.00000
8590,0x000E,1,FALSE,428.01065,1.68317,0.18930,3.84520,NAN,NAN,10.00000
8600,0x000E,1,FALSE,428.50912,1.68508,0.18930,3.84490,NAN,NAN,10.00000
8610,0x000E,1,FALSE,429.00757,1.68700,0.18930,3.84470,NAN,NAN,10.10000
8620,0x000E,1,FALSE,429.50586,1.68891,0.18930,3.84440,NAN,NAN,10.10000
8630,0x000E,1,FALSE,429.95432,1.69064,0.18930,3.84420,NAN,NAN,10.10000
8640,0x000E,1,FALSE,430.45258,1.69255,0.18930,3.84400,NAN,NAN,10.10000
8650,0x000E,1,FALSE,430.95093,1.69447,0.18930,3.84380,NAN,NAN,10.10000
8660,0x000E,1,FALSE,431.44931,1.69638,0.18930,3.84350,NAN,NAN,10.10000
8670,0x000E,1,FALSE,431.94766,1.69830,0.18930,3.84330,NAN,NAN,10.20000
8680,0x000E,1,FALSE,432.49591,1.70041,0.18930,3.84310,NAN,NAN,10.20000
8690,0x000E,1,FALSE,432.99423,1.70232,0.18930,3.84280,NAN,NAN,10.20000
8700,0x000E,1,FALSE,433.49258,1.70424,0.18930,3.84260,NAN,NAN,10.20000
8710,0x000E,1,FALSE,433.99100,1.70615,0.18930,3.84240,NAN,NAN,10.20000
8720,0x000E,1,FALSE,434.43958,1.70787,0.18930,3.84210,NAN,NAN,10.10000
8730,0x000E,1,FALSE,434.93781,1.70979,0.18930,3.84190,NAN,NAN,10.00000
8740,0x000E,1,FALSE,435.43597,1.71170,0.18930,3.84170,NAN,NAN,10.00000
8750,0x000E,1,FALSE,435.93451,1.71362,0.18930,3.84140,NAN,NAN,10.00000
8760,0x000E,1,FALSE,436.43307,1.71553,0.18930,3.84120,NAN,NAN,9.90000
8770,0x000E,1,FALSE,436.98132,1.71764,0.18930,3.84090,NAN,NAN,9.90000
8780,0x000E,1,FALSE,437.47968,1.71955,0.18930,3.84060,NAN,NAN,10.00000
8790,0x000E,1,FALSE,437.97818,1.72147,0.18930,3.84040,NAN,NAN,10.00000
8800,0x000E,1,FALSE,438.47632,1.72338,0.18930,3.84010,NAN,NAN,10.00000
8810,0x000E,1,FALSE,438.92480,1.72510,0.18930,3.83990,NAN,NAN,10.00000
8820,0x000E,1,FALSE,439.42307,1.72701,0.18930,3.83970,NAN,NAN,10.10000
8830,0x000E,1,FALSE,439.92123,1.72893,0.18930,3.83950,NAN,NAN,10.10000
8840,0x000E,1,FALSE,440.41971,1.73084,0.18930,3.83920,NAN,NAN,10.20000
8850,0x000E,1,FALSE,440.91824,1.73275,0.18930,3.83900,NAN,NAN,10.30000
8860,0x000E,1,FALSE,441.46649,1.73486,0.18930,3.83880,NAN,NAN,10.30000
8870,0x000E,1,FALSE,441.96484,1.73677,0.18930,3.83860,NAN,NAN,10.30000
8880,0x000E,1,FALSE,442.46313,1.73868,0.18930,3.83840,NAN,NAN,10.40000
8890,0x000E,1,FALSE,442.96127,1.74060,0.18930,3.83820,NAN,NAN,10.40000
8900,0x000E,1,FALSE,443.40967,1.74232,0.18930,3.83800,NAN,NAN,10.50000
8910,0x000E,1,FALSE,443.90799,1.74423,0.18930,3.83780,NAN,NAN,10.50000
8920,0x000E,1,FALSE,444.40628,1.74614,0.18930,3.83760,NAN,NAN,10.50000
8930,0x000E,1,FALSE,444.90445,1.74805,0.18930,3.83740,NAN,NAN,10.60000
8940,0x000E,1,FALSE,445.40268,1.74996,0.18930,3.83730,NAN,NAN,10.60000
8950,0x000E,1,FALSE,445.95105,1.75207,0.18930,3.83710,NAN,NAN,10.60000
8960,0x000E,1,FALSE,446.44958,1.75398,0.18930,3.83690,NAN,NAN,10.60000
8970,0x000E,1,FALSE,446.94791,1.75589,0.18930,3.83670,NAN,NAN,10.70000
8980,0x000E,1,FALSE,447.44614,1.75780,0.18930,3.83650,NAN,NAN,10.70000
8990,0x000E,1,FALSE,447.89453,1.75952,0.18930,3.83640,NAN,NAN,10.70000
9000,0x000E,1,FALSE,448.39279,1.76144,0.18930,3.83620,NAN,NAN,10.70000
9010,0x000E,1,FALSE,448.89130,1.76335,0.18930,3.83600,NAN,NAN,10.70000
9020,0x000E,1,FALSE,449.38989,1.76526,0.18930,3.83580,NAN,NAN,10.70000
9030,0x000E,1,FALSE,449.88846,1.76717,0.18930,3.83570,NAN,NAN,10.70000
9040,0x000E,1,FALSE,450.43652,1.76927,0.18930,3.83550,NAN,NAN,10.60000
9050,0x000E,1,FALSE,450.93463,1.77118,0.18930,3.83520,NAN,NAN,10.50000
9060,0x000E,1,FALSE,451.43265,1.77309,0.18930,3.83500,NAN,NAN,10.30000
9070,0x000E,1,FALSE,451.93073,1.77500,0.18930,3.83480,NAN,NAN,10.20000
9080,0x000E,1,FALSE,452.37927,1.77672,0.18930,3.83460,NAN,NAN,10.10000
9090,0x000E,1,FALSE,452.87753,1.77864,0.18930,3.83430,NAN,NAN,10.00000
9100,0x000E,1,FALSE,453.37576,1.78055,0.18930,3.83410,NAN,NAN,9.90000
9110,0x000E,1,FALSE,453.87381,1.78245,0.18930,3.83380,NAN,NAN,9.80000
9120,0x000E,1,FALSE,454.37189,1.78436,0.18930,3.83350,NAN,NAN,9.70000
9130,0x000E,1,FALSE,454.91995,1.78646,0.18930,3.83330,NAN,NAN,9.80000
9140,0x000E,1,FALSE,455.41818,1.78837,0.18930,3.83300,NAN,NAN,9.80000
9150,0x000E,1,FALSE,455.91653,1.79028,0.18930,3.83280,NAN,NAN,9.90000
9160,0x000E,1,FALSE,456.41483,1.79219,0.18930,3.83250,NAN,NAN,9.90000
9170,0x000E,1,FALSE,456.86328,1.79391,0.18930,3.83230,NAN,NAN,10.00000
9180,0x000E,1,FALSE,457.36163,1.79582,0.18930,3.83200,NAN,NAN,10.00000
9190,0x000E,1,FALSE,457.85989,1.79773,0.18930,3.83180,NAN,NAN,10.00000
9200,0x000E,1,FALSE,458.35812,1.79964,0.18930,3.83150,NAN,NAN,10.10000
9210,0x000E,1,FALSE,458.85632,1.80155,0.18930,3.83130,NAN,NAN,10.10000
9220,0x000E,1,FALSE,459.40430,1.80365,0.18930,3.83100,NAN,NAN,10.10000
9230,0x000E,1,FALSE,459.90231,1.80556,0.18930,3.83080,NAN,NAN,10.10000
9240,0x000E,1,FALSE,460.40048,1.80746,0.18930,3.83060,NAN,NAN,10.10000
9250,0x000E,1,FALSE,460.89868,1.80937,0.18930,3.83030,NAN,NAN,10.10000
9260,0x000E,1,FALSE,461.34698,1.81109,0.18930,3.83010,NAN,NAN,10.20000
9270,0x000E,1,FALSE,461.84518,1.81300,0.18930,3.82990,NAN,NAN,10.20000
9280,0x000E,1,FALSE,462.34348,1.81491,0.18930,3.82970,NAN,NAN,10.20000
9290,0x000E,1,FALSE,462.84155,1.81681,0.18930,3.82940,NAN,NAN,10.20000
9300,0x000E,1,FALSE,463.33972,1.81872,0.18930,3.82920,NAN,NAN,10.20000
9310,0x000E,1,FALSE,463.88773,1.82082,0.18930,3.82890,NAN,NAN,10.10000
9320,0x000E,1,FALSE,464.38580,1.82273,0.18930,3.82870,NAN,NAN,10.00000
9330,0x000E,1,FALSE,464.88385,1.82463,0.18930,3.82840,NAN,NAN,10.00000
9340,0x000E,1,FALSE,465.38196,1.82654,0.18930,3.82820,NAN,NAN,10.00000
9350,0x000E,1,FALSE,465.83020,1.82825,0.18930,3.82790,NAN,NAN,9.90000
9360,0x000E,1,FALSE,466.32843,1.83016,0.18930,3.82770,NAN,NAN,9.90000
9370,0x000E,1,FALSE,466.82660,1.83207,0.18930,3.82740,NAN,NAN,10.00000
9380,0x000E,1,FALSE,467.32468,1.83397,0.18930,3.82720,NAN,NAN,10.00000
9390,0x000E,1,FALSE,467.82275,1.83588,0.18930,3.82700,NAN,NAN,10.00000
9400,0x000E,1,FALSE,468.37064,1.83798,0.18930,3.82670,NAN,NAN,10.10000
9410,0x000E,1,FALSE,468.86877,1.83988,0.18930,3.82640,NAN,NAN,10.10000
9420,0x000E,1,FALSE,469.36682,1.84179,0.18930,3.82630,NAN,NAN,10.20000
9430,0x000E,1,FALSE,469.86490,1.84369,0.18930,3.82600,NAN,NAN,10.20000
9440,0x000E,1,FALSE,470.31317,1.84541,0.18930,3.82580,NAN,NAN,10.30000
9450,0x000E,1,FALSE,470.81110,1.84731,0.18930,3.82560,NAN,NAN,10.40000
9460,0x000E,1,FALSE,471.30902,1.84922,0.18930,3.82540,NAN,NAN,10.40000
9470,0x000E,1,FALSE,471.80707,1.85112,0.18930,3.82520,NAN,NAN,10.40000
9480,0x000E,1,FALSE,472.30508,1.85303,0.18930,3.82500,NAN,NAN,10.50000
9490,0x000E,1,FALSE,472.85297,1.85512,0.18930,3.82480,NAN,NAN,10.50000
9500,0x000E,1,FALSE,473.35104,1.85703,0.18930,3.82460,NAN,NAN,10.60000
9510,0x000E,1,FALSE,473.84906,1.85893,0.18930,3.82440,NAN,NAN,10.60000
9520,0x000E,1,FALSE,474.34711,1.86084,0.18930,3.82420,NAN,NAN,10.60000
9530,0x000E,1,FALSE,474.79535,1.86255,0.18930,3.82410,NAN,NAN,10.70000
9540,0x000E,1,FALSE,475.29346,1.86446,0.18930,3.82390,NAN,NAN,10.70000
9550,0x000E,1,FALSE,475.79150,1.86636,0.18930,3.82370,NAN,NAN,10.70000
9560,0x000E,1,FALSE,476.28958,1.86826,0.18930,3.82360,NAN,NAN,10.70000
9570,0x000E,1,FALSE,476.78763,1.87017,0.18930,3.82340,NAN,NAN,10.70000
9580,0x000E,1,FALSE,477.33545,1.87226,0.18930,3.82320,NAN,NAN,10.70000
9590,0x000E,1,FALSE,477.83356,1.87417,0.18930,3.82300,NAN,NAN,10.70000
9600,0x000E,1,FALSE,478.33163,1.87607,0.18930,3.82280,NAN,NAN,10.60000
9610,0x000E,1,FALSE,478.82968,1.87797,0.18930,3.82260,NAN,NAN,10.50000
9620,0x000E,1,FALSE,479.27792,1.87969,0.18930,3.82250,NAN,NAN,10.40000
9630,0x000E,1,FALSE,479.77597,1.88159,0.18930,3.82220,NAN,NAN,10.30000
9640,0x000E,1,FALSE,480.27402,1.88350,0.18930,3.82200,NAN,NAN,10.20000
9650,0x000E,1,FALSE,480.77206,1.88540,0.18930,3.82180,NAN,NAN,10.10000
9660,0x000E,1,FALSE,481.26999,1.88730,0.18930,3.82150,NAN,NAN,10.00000
9670,0x000E,1,FALSE,481.81790,1.88939,0.18930,3.82130,NAN,NAN,9.90000
9680,0x000E,1,FALSE,482.31607,1.89130,0.18930,3.82100,NAN,NAN,9.80000
9690,0x000E,1,FALSE,482.81421,1.89320,0.18930,3.82080,NAN,NAN,9.80000
9700,0x000E,1,FALSE,483.31229,1.89510,0.18930,3.82050,NAN,NAN,9.90000
9710,0x000E,1,FALSE,483.76050,1.89682,0.18930,3.82030,NAN,NAN,9.90000
9720,0x000E,1,FALSE,484.25867,1.89872,0.18930,3.82000,NAN,NAN,10.00000
9730,0x000E,1,FALSE,484.75687,1.90062,0.18930,3.81980,NAN,NAN,10.00000
9740,0x000E,1,FALSE,485.25513,1.90253,0.18930,3.81960,NAN,NAN,10.00000
9750,0x000E,1,FALSE,485.75320,1.90443,0.18930,3.81930,NAN,NAN,10.00000
9760,0x000E,1,FALSE,486.30112,1.90652,0.18930,3.81910,NAN,NAN,10.10000
9770,0x000E,1,FALSE,486.79916,1.90842,0.18930,3.81880,NAN,NAN,10.10000
9780,0x000E,1,FALSE,487.29715,1.91032,0.18930,3.81860,NAN,NAN,10.10000
9790,0x000E,1,FALSE,487.79523,1.91223,0.18930,3.81840,NAN,NAN,10.10000
9800,0x000E,1,FALSE,488.24350,1.91394,0.18930,3.81820,NAN,NAN,10.10000
9810,0x000E,1,FALSE,488.74158,1.91584,0.18930,3.81800,NAN,NAN,10.20000
9820,0x000E,1,FALSE,489.23959,1.91774,0.18930,3.81770,NAN,NAN,10.20000
9830,0x000E,1,FALSE,489.73773,1.91964,0.18930,3.81750,NAN,NAN,10.20000
9840,0x000E,1,FALSE,490.23590,1.92154,0.18930,3.81730,NAN,NAN,10.20000
9850,0x000E,1,FALSE,490.78394,1.92363,0.18930,3.81710,NAN,NAN,10.20000
9860,0x000E,1,FALSE,491.28229,1.92554,0.18930,3.81680,NAN,NAN,10.20000
9870,0x000E,1,FALSE,491.78064,1.92744,0.18930,3.81660,NAN,NAN,10.10000
9880,0x000E,1,FALSE,492.27884,1.92934,0.18930,3.81640,NAN,NAN,10.00000
9890,0x000E,1,FALSE,492.72711,1.93105,0.18930,3.81620,NAN,NAN,10.00000
9900,0x000E,1,FALSE,493.22522,1.93295,0.18930,3.81590,NAN,NAN,10.00000
9910,0x000E,1,FALSE,493.72330,1.93485,0.18930,3.81560,NAN,NAN,9.90000
9920,0x000E,1,FALSE,494.22153,1.93675,0.18930,3.81540,NAN,NAN,9.90000
9930,0x000E,1,FALSE,494.71976,1.93865,0.18930,3.81520,NAN,NAN,10.00000
9940,0x000E,1,FALSE,495.26764,1.94074,0.18930,3.81490,NAN,NAN,10.00000
9950,0x000E,1,FALSE,495.76584,1.94264,0.18930,3.81470,NAN,NAN,10.00000
9960,0x000E,1,FALSE,496.26401,1.94454,0.18930,3.81450,NAN,NAN,10.10000
9970,0x000E,1,FALSE,496.76205,1.94644,0.18930,3.81430,NAN,NAN,10.10000
9980,0x000E,1,FALSE,497.21024,1.94815,0.18930,3.81400,NAN,NAN,10.20000
9990,0x000E,1,FALSE,497.70810,1.95005,0.18930,3.81380,NAN,NAN,10.20000
10000,0x000E,1,FALSE,498.20618,1.95195,0.18930,3.81360,NAN,NAN,10.30000
10010,0x000E,1,FALSE,498.70410,1.95385,0.18930,3.81340,NAN,NAN,10.30000
10020,0x000E,1,FALSE,499.20206,1.95575,0.18930,3.81320,NAN,NAN,10.40000
10030,0x000E,1,FALSE,499.74994,1.95784,0.18930,3.81300,NAN,NAN,10.40000
10040,0x000E,1,FALSE,500.24802,1.95974,0.18930,3.81290,NAN,NAN,10.40000
10050,0x000E,1,FALSE,500.74600,1.96163,0.18930,3.81270,NAN,NAN,10.50000
10060,0x000E,1,FALSE,501.24408,1.96353,0.18930,3.81250,NAN,NAN,10.50000
10070,0x000E,1,FALSE,501.69235,1.96524,0.18930,3.81240,NAN,NAN,10.50000
10080,0x000E,1,FALSE,502.19034,1.96714,0.18930,3.81220,NAN,NAN,10.60000
10090,0x000E,1,FALSE,502.68823,1.96904,0.18930,3.81200,NAN,NAN,10.60000
10100,0x000E,1,FALSE,503.18628,1.97094,0.18930,3.81190,NAN,NAN,10.60000
10110,0x000E,1,FALSE,503.68436,1.97283,0.18930,3.81170,NAN,NAN,10.60000
10120,0x000E,1,FALSE,504.23218,1.97492,0.18930,3.81150,NAN,NAN,10.70000
10130,0x000E,1,FALSE,504.73016,1.97682,0.18930,3.81140,NAN,NAN,10.70000
10140,0x000E,1,FALSE,505.22821,1.97872,0.18930,3.81120,NAN,NAN,10.70000
10150,0x000E,1,FALSE,505.72610,1.98062,0.18930,3.81100,NAN,NAN,10.70000
10160,0x000E,1,FALSE,506.17432,1.98232,0.18930,3.81090,NAN,NAN,10.70000
10170,0x000E,1,FALSE,506.67233,1.98422,0.18930,3.81070,NAN,NAN,10.70000
10180,0x000E,1,FALSE,507.17026,1.98612,0.18930,3.81060,NAN,NAN,10.60000
10190,0x000E,1,FALSE,507.66803,1.98802,0.18930,3.81040,NAN,NAN,10.50000
10200,0x000E,1,FALSE,508.16602,1.98991,0.18930,3.81020,NAN,NAN,10.40000
10210,0x000E,1,FALSE,508.71371,1.99200,0.18930,3.81000,NAN,NAN,10.30000
10220,0x000E,1,FALSE,509.21167,1.99390,0.18930,3.80980,NAN,NAN,10.10000
10230,0x000E,1,FALSE,509.70972,1.99579,0.18930,3.80960,NAN,NAN,10.00000
10240,0x000E,1,FALSE,510.20770,1.99769,0.18930,3.80940,NAN,NAN,9.90000
10250,0x000E,1,FALSE,510.65588,1.99940,0.18930,3.80910,NAN,NAN,9.80000
10260,0x000E,1,FALSE,511.15381,2.00129,0.18930,3.80890,NAN,NAN,9.80000
10270,0x000E,1,FALSE,511.65170,2.00319,0.18930,3.80860,NAN,NAN,9.70000
10280,0x000E,1,FALSE,512.14972,2.00509,0.18930,3.80840,NAN,NAN,9.80000
10290,0x000E,1,FALSE,512.64777,2.00698,0.18930,3.80820,NAN,NAN,9.90000
10300,0x000E,1,FALSE,513.19556,2.00907,0.18930,3.80790,NAN,NAN,9.90000
10310,0x000E,1,FALSE,513.69354,2.01097,0.18930,3.80770,NAN,NAN,10.00000
10320,0x000E,1,FALSE,514.19159,2.01286,0.18930,3.80750,NAN,NAN,10.00000
10330,0x000E,1,FALSE,514.68964,2.01476,0.18930,3.80730,NAN,NAN,10.00000
10340,0x000E,1,FALSE,515.13794,2.01646,0.18930,3.80710,NAN,NAN,10.10000
10350,0x000E,1,FALSE,515.63599,2.01836,0.18930,3.80690,NAN,NAN,10.10000
10360,0x000E,1,FALSE,516.13403,2.02026,0.18930,3.80670,NAN,NAN,10.10000
10370,0x000E,1,FALSE,516.63202,2.02215,0.18930,3.80650,NAN,NAN,10.10000
10380,0x000E,1,FALSE,517.13007,2.02405,0.18930,3.80630,NAN,NAN,10.10000
10390,0x000E,1,FALSE,517.67798,2.02613,0.18930,3.80610,NAN,NAN,10.10000
10400,0x000E,1,FALSE,518.17596,2.02803,0.18930,3.80590,NAN,NAN,10.10000
10410,0x000E,1,FALSE,518.67401,2.02992,0.18930,3.80570,NAN,NAN,10.20000
10420,0x000E,1,FALSE,519.17206,2.03182,0.18930,3.80550,NAN,NAN,10.20000
10430,0x000E,1,FALSE,519.62036,2.03352,0.18930,3.80530,NAN,NAN,10.20000
10440,0x000E,1,FALSE,520.11841,2.03542,0.18930,3.80510,NAN,NAN,10.20000
10450,0x000E,1,FALSE,520.61646,2.03731,0.18930,3.80490,NAN,NAN,10.10000
10460,0x000E,1,FALSE,521.11450,2.03921,0.18930,3.80470,NAN,NAN,10.00000
10470,0x000E,1,FALSE,521.61273,2.04110,0.18930,3.80450,NAN,NAN,10.00000
10480,0x000E,1,FALSE,522.16064,2.04319,0.18930,3.80430,NAN,NAN,9.90000
10490,0x000E,1,FALSE,522.65900,2.04508,0.18930,3.80410,NAN,NAN,9.90000
10500,0x000E,1,FALSE,523.15741,2.04698,0.18930,3.80380,NAN,NAN,9.90000
10510,0x000E,1,FALSE,523.65601,2.04888,0.18930,3.80360,NAN,NAN,10.00000
10520,0x000E,1,FALSE,524.10468,2.05058,0.18930,3.80350,NAN,NAN,10.00000
