8050,0x000E,1,FALSE,418.11569,1.66396,0.18930,3.90280,NAN,NAN,25.30000
8060,0x000E,1,FALSE,418.68707,1.66619,0.18930,3.90270,NAN,NAN,25.30000
8070,0x000E,1,FALSE,419.20654,1.66821,0.18930,3.90250,NAN,NAN,25.30000
8080,0x000E,1,FALSE,419.72592,1.67024,0.18930,3.90230,NAN,NAN,25.30000
8090,0x000E,1,FALSE,420.24551,1.67227,0.18930,3.90210,NAN,NAN,25.30000
8100,0x000E,1,FALSE,420.71307,1.67409,0.18930,3.90200,NAN,NAN,25.30000
8110,0x000E,1,FALSE,421.23248,1.67612,0.18930,3.90180,NAN,NAN,25.30000
8120,0x000E,1,FALSE,421.75195,1.67815,0.18930,3.90160,NAN,NAN,25.40000
8130,0x000E,1,FALSE,422.27142,1.68017,0.18930,3.90150,NAN,NAN,25.40000
8140,0x000E,1,FALSE,422.79095,1.68220,0.18930,3.90130,NAN,NAN,25.40000
8150,0x000E,1,FALSE,423.36249,1.68443,0.18930,3.90110,NAN,NAN,25.40000
8160,0x000E,1,FALSE,423.88202,1.68646,0.18930,3.90090,NAN,NAN,25.40000
8170,0x000E,1,FALSE,424.40137,1.68848,0.18930,3.90080,NAN,NAN,25.40000
8180,0x000E,1,FALSE,424.92087,1.69051,0.18930,3.90060,NAN,NAN,25.40000
8190,0x000E,1,FALSE,425.38849,1.69233,0.18930,3.90040,NAN,NAN,25.30000
8200,0x000E,1,FALSE,425.90805,1.69436,0.18930,3.90030,NAN,NAN,25.30000
8210,0x000E,1,FALSE,426.42767,1.69638,0.18930,3.90010,NAN,NAN,25.30000
8220,0x000E,1,FALSE,426.94733,1.69841,0.18930,3.89990,NAN,NAN,25.30000
8230,0x000E,1,FALSE,427.46695,1.70044,0.18930,3.89980,NAN,NAN,25.30000
8240,0x000E,1,FALSE,428.03857,1.70267,0.18930,3.89960,NAN,NAN,25.30000
8250,0x000E,1,FALSE,428.55795,1.70469,0.18930,3.89940,NAN,NAN,25.30000
8260,0x000E,1,FALSE,429.07745,1.70672,0.18930,3.89920,NAN,NAN,25.30000
8270,0x000E,1,FALSE,429.59692,1.70874,0.18930,3.89900,NAN,NAN,25.30000
8280,0x000E,1,FALSE,430.06442,1.71056,0.18930,3.89890,NAN,NAN,25.30000
8290,0x000E,1,FALSE,430.58383,1.71259,0.18930,3.89870,NAN,NAN,25.30000
8300,0x000E,1,FALSE,431.10327,1.71461,0.18930,3.89850,NAN,NAN,25.30000
8310,0x000E,1,FALSE,431.62268,1.71664,0.18930,3.89840,NAN,NAN,25.30000
8320,0x000E,1,FALSE,432.14215,1.71866,0.18930,3.89820,NAN,NAN,25.30000
8330,0x000E,1,FALSE,432.71332,1.72089,0.18930,3.89800,NAN,NAN,25.40000
8340,0x000E,1,FALSE,433.23227,1.72291,0.18930,3.89780,NAN,NAN,25.40000
8350,0x000E,1,FALSE,433.75125,1.72494,0.18930,3.89770,NAN,NAN,25.30000
8360,0x000E,1,FALSE,434.21872,1.72676,0.18930,3.89750,NAN,NAN,25.40000
8370,0x000E,1,FALSE,434.73807,1.72878,0.18930,3.89730,NAN,NAN,25.30000
8380,0x000E,1,FALSE,435.25751,1.73081,0.18930,3.89720,NAN,NAN,25.30000
8390,0x000E,1,FALSE,435.77692,1.73283,0.18930,3.89700,NAN,NAN,25.30000
8400,0x000E,1,FALSE,436.29645,1.73485,0.18930,3.89690,NAN,NAN,25.30000
8410,0x000E,1,FALSE,436.86792,1.73708,0.18930,3.89670,NAN,NAN,25.30000
8420,0x000E,1,FALSE,437.38739,1.73911,0.18930,3.89650,NAN,NAN,25.30000
8430,0x000E,1,FALSE,437.90683,1.74113,0.18930,3.89630,NAN,NAN,25.30000
8440,0x000E,1,FALSE,438.42633,1.74315,0.18930,3.89610,NAN,NAN,25.30000
8450,0x000E,1,FALSE,438.89398,1.74497,0.18930,3.89600,NAN,NAN,25.30000
8460,0x000E,1,FALSE,439.41345,1.74700,0.18930,3.89580,NAN,NAN,25.30000
8470,0x000E,1,FALSE,439.93289,1.74902,0.18930,3.89560,NAN,NAN,25.30000
8480,0x000E,1,FALSE,440.45227,1.75105,0.18930,3.89550,NAN,NAN,25.30000
8490,0x000E,1,FALSE,440.97168,1.75307,0.18930,3.89530,NAN,NAN,25.30000
8500,0x000E,1,FALSE,441.54300,1.75529,0.18930,3.89510,NAN,NAN,25.30000
8510,0x000E,1,FALSE,442.06241,1.75732,0.18930,3.89490,NAN,NAN,25.30000
8520,0x000E,1,FALSE,442.58160,1.75934,0.18930,3.89480,NAN,NAN,25.30000
8530,0x000E,1,FALSE,443.10083,1.76136,0.18930,3.89460,NAN,NAN,25.30000
8540,0x000E,1,FALSE,443.56815,1.76318,0.18930,3.89440,NAN,NAN,25.30000
8550,0x000E,1,FALSE,444.08746,1.76520,0.18930,3.89420,NAN,NAN,25.30000
8560,0x000E,1,FALSE,444.60663,1.76722,0.18930,3.89410,NAN,NAN,25.30000
8570,0x000E,1,FALSE,445.12592,1.76925,0.18930,3.89390,NAN,NAN,25.30000
8580,0x000E,1,FALSE,445.64526,1.77127,0.18930,3.89370,NAN,NAN,25.30000
8590,0x000E,1,FALSE,446.21658,1.77349,0.18930,3.89350,NAN,NAN,25.30000
8600,0x000E,1,FALSE,446.73602,1.77551,0.18930,3.89340,NAN,NAN,25.30000
8610,0x000E,1,FALSE,447.25546,1.77754,0.18930,3.89320,NAN,NAN,25.30000
8620,0x000E,1,FALSE,447.77484,1.77956,0.18930,3.89300,NAN,NAN,25.30000
8630,0x000E,1,FALSE,448.24234,1.78138,0.18930,3.89290,NAN,NAN,25.30000
8640,0x000E,1,FALSE,448.76172,1.78340,0.18930,3.89270,NAN,NAN,25.30000
8650,0x000E,1,FALSE,449.28119,1.78542,0.18930,3.89250,NAN,NAN,25.30000
8660,0x000E,1,FALSE,449.80063,1.78744,0.18930,3.89230,NAN,NAN,25.30000
8670,0x000E,1,FALSE,450.31985,1.78946,0.18930,3.89220,NAN,NAN,25.30000
8680,0x000E,1,FALSE,450.89117,1.79169,0.18930,3.89200,NAN,NAN,25.30000
8690,0x000E,1,FALSE,451.41061,1.79371,0.18930,3.89180,NAN,NAN,25.30000
8700,0x000E,1,FALSE,451.93005,1.79573,0.18930,3.89160,NAN,NAN,25.30000
8710,0x000E,1,FALSE,452.44943,1.79775,0.18930,3.89150,NAN,NAN,25.30000
8720,0x000E,1,FALSE,452.91699,1.79957,0.18930,3.89130,NAN,NAN,25.30000
8730,0x000E,1,FALSE,453.43637,1.80159,0.18930,3.89110,NAN,NAN,25.30000
8740,0x000E,1,FALSE,453.95581,1.80361,0.18930,3.89090,NAN,NAN,25.40000
8750,0x000E,1,FALSE,454.47510,1.80563,0.18930,3.89080,NAN,NAN,25.40000
8760,0x000E,1,FALSE,454.99463,1.80765,0.18930,3.89060,NAN,NAN,25.40000
8770,0x000E,1,FALSE,455.56601,1.80988,0.18930,3.89040,NAN,NAN,25.40000
8780,0x000E,1,FALSE,456.08548,1.81190,0.18930,3.89020,NAN,NAN,25.40000
8790,0x000E,1,FALSE,456.60492,1.81392,0.18930,3.89010,NAN,NAN,25.40000
8800,0x000E,1,FALSE,457.12439,1.81594,0.18930,3.88990,NAN,NAN,25.40000
8810,0x000E,1,FALSE,457.59192,1.81776,0.18930,3.88970,NAN,NAN,25.40000
8820,0x000E,1,FALSE,458.11139,1.81978,0.18930,3.88950,NAN,NAN,25.30000
8830,0x000E,1,FALSE,458.63083,1.82180,0.18930,3.88940,NAN,NAN,25.30000
8840,0x000E,1,FALSE,459.15030,1.82382,0.18930,3.88920,NAN,NAN,25.30000
8850,0x000E,1,FALSE,459.66968,1.82584,0.18930,3.88900,NAN,NAN,25.30000
8860,0x000E,1,FALSE,460.24097,1.82806,0.18930,3.88880,NAN,NAN,25.30000
8870,0x000E,1,FALSE,460.76031,1.83008,0.18930,3.88870,NAN,NAN,25.30000
8880,0x000E,1,FALSE,461.27957,1.83210,0.18930,3.88850,NAN,NAN,25.30000
8890,0x000E,1,FALSE,461.79874,1.83412,0.18930,3.88830,NAN,NAN,25.30000
8900,0x000E,1,FALSE,462.26590,1.83593,0.18930,3.88810,NAN,NAN,25.30000
8910,0x000E,1,FALSE,462.78503,1.83795,0.18930,3.88800,NAN,NAN,25.30000
8920,0x000E,1,FALSE,463.30417,1.83997,0.18930,3.88780,NAN,NAN,25.30000
8930,0x000E,1,FALSE,463.82343,1.84199,0.18930,3.88760,NAN,NAN,25.30000
8940,0x000E,1,FALSE,464.34271,1.84401,0.18930,3.88740,NAN,NAN,25.30000
8950,0x000E,1,FALSE,464.91388,1.84623,0.18930,3.88730,NAN,NAN,25.30000
8960,0x000E,1,FALSE,465.43283,1.84824,0.18930,3.88710,NAN,NAN,25.30000
8970,0x000E,1,FALSE,465.95190,1.85026,0.18930,3.88690,NAN,NAN,25.40000
8980,0x000E,1,FALSE,466.47104,1.85228,0.18930,3.88670,NAN,NAN,25.40000
8990,0x000E,1,FALSE,466.93857,1.85410,0.18930,3.88660,NAN,NAN,25.40000
9000,0x000E,1,FALSE,467.45801,1.85612,0.18930,3.88640,NAN,NAN,25.40000
9010,0x000E,1,FALSE,467.97754,1.85813,0.18930,3.88620,NAN,NAN,25.40000
9020,0x000E,1,FALSE,468.49695,1.86015,0.18930,3.88600,NAN,NAN,25.40000
9030,0x000E,1,FALSE,469.01639,1.86217,0.18930,3.88580,NAN,NAN,25.40000
9040,0x000E,1,FALSE,469.58780,1.86439,0.18930,3.88560,NAN,NAN,25.40000
9050,0x000E,1,FALSE,470.10724,1.86641,0.18930,3.88550,NAN,NAN,25.40000
9060,0x000E,1,FALSE,470.62646,1.86843,0.18930,3.88530,NAN,NAN,25.30000
9070,0x000E,1,FALSE,471.14587,1.87044,0.18930,3.88510,NAN,NAN,25.30000
9080,0x000E,1,FALSE,471.61331,1.87226,0.18930,3.88490,NAN,NAN,25.30000
9090,0x000E,1,FALSE,472.13239,1.87428,0.18930,3.88480,NAN,NAN,25.30000
9100,0x000E,1,FALSE,472.65176,1.87629,0.18930,3.88460,NAN,NAN,25.30000
9110,0x000E,1,FALSE,473.17117,1.87831,0.18930,3.88440,NAN,NAN,25.30000
9120,0x000E,1,FALSE,473.69058,1.88033,0.18930,3.88420,NAN,NAN,25.30000
9130,0x000E,1,FALSE,474.26190,1.88255,0.18930,3.88400,NAN,NAN,25.30000
9140,0x000E,1,FALSE,474.78119,1.88456,0.18930,3.88390,NAN,NAN,25.30000
9150,0x000E,1,FALSE,475.30063,1.88658,0.18930,3.88370,NAN,NAN,25.30000
9160,0x000E,1,FALSE,475.82013,1.88860,0.18930,3.88350,NAN,NAN,25.40000
9170,0x000E,1,FALSE,476.28757,1.89041,0.18930,3.88330,NAN,NAN,25.40000
9180,0x000E,1,FALSE,476.80685,1.89243,0.18930,3.88320,NAN,NAN,25.40000
9190,0x000E,1,FALSE,477.32632,1.89445,0.18930,3.88300,NAN,NAN,25.40000
9200,0x000E,1,FALSE,477.84579,1.89646,0.18930,3.88280,NAN,NAN,25.40000
9210,0x000E,1,FALSE,478.36526,1.89848,0.18930,3.88260,NAN,NAN,25.40000
9220,0x000E,1,FALSE,478.93661,1.90070,0.18930,3.88240,NAN,NAN,25.40000
9230,0x000E,1,FALSE,479.45593,1.90272,0.18930,3.88230,NAN,NAN,25.40000
9240,0x000E,1,FALSE,479.97504,1.90473,0.18930,3.88210,NAN,NAN,25.40000
9250,0x000E,1,FALSE,480.49396,1.90675,0.18930,3.88190,NAN,NAN,25.40000
9260,0x000E,1,FALSE,480.96127,1.90856,0.18930,3.88170,NAN,NAN,25.30000
9270,0x000E,1,FALSE,481.48056,1.91057,0.18930,3.88150,NAN,NAN,25.40000
9280,0x000E,1,FALSE,481.99991,1.91259,0.18930,3.88140,NAN,NAN,25.40000
9290,0x000E,1,FALSE,482.51892,1.91460,0.18930,3.88120,NAN,NAN,25.40000
9300,0x000E,1,FALSE,483.03806,1.91662,0.18930,3.88100,NAN,NAN,25.40000
9310,0x000E,1,FALSE,483.60922,1.91884,0.18930,3.88080,NAN,NAN,25.40000
9320,0x000E,1,FALSE,484.12845,1.92085,0.18930,3.88060,NAN,NAN,25.40000
9330,0x000E,1,FALSE,484.64774,1.92287,0.18930,3.88040,NAN,NAN,25.40000
9340,0x000E,1,FALSE,485.16699,1.92488,0.18930,3.88030,NAN,NAN,25.40000
9350,0x000E,1,FALSE,485.63434,1.92669,0.18930,3.88010,NAN,NAN,25.40000
9360,0x000E,1,FALSE,486.15375,1.92871,0.18930,3.87990,NAN,NAN,25.40000
9370,0x000E,1,FALSE,486.67325,1.93072,0.18930,3.87970,NAN,NAN,25.40000
9380,0x000E,1,FALSE,487.19263,1.93274,0.18930,3.87950,NAN,NAN,25.40000
9390,0x000E,1,FALSE,487.71210,1.93475,0.18930,3.87930,NAN,NAN,25.40000
9400,0x000E,1,FALSE,488.28339,1.93697,0.18930,3.87910,NAN,NAN,25.40000
9410,0x000E,1,FALSE,488.80280,1.93898,0.18930,3.87890,NAN,NAN,25.40000
9420,0x000E,1,FALSE,489.32224,1.94100,0.18930,3.87880,NAN,NAN,25.40000
9430,0x000E,1,FALSE,489.84143,1.94301,0.18930,3.87860,NAN,NAN,25.40000
9440,0x000E,1,FALSE,490.30878,1.94483,0.18930,3.87840,NAN,NAN,25.40000
9450,0x000E,1,FALSE,490.82822,1.94684,0.18930,3.87820,NAN,NAN,25.40000
9460,0x000E,1,FALSE,491.34769,1.94885,0.18930,3.87800,NAN,NAN,25.40000
9470,0x000E,1,FALSE,491.86719,1.95087,0.18930,3.87780,NAN,NAN,25.40000
9480,0x000E,1,FALSE,492.38672,1.95288,0.18930,3.87760,NAN,NAN,25.40000
9490,0x000E,1,FALSE,492.95807,1.95510,0.18930,3.87740,NAN,NAN,25.40000
9500,0x000E,1,FALSE,493.47742,1.95711,0.18930,3.87730,NAN,NAN,25.30000
9510,0x000E,1,FALSE,493.99683,1.95913,0.18930,3.87710,NAN,NAN,25.30000
9520,0x000E,1,FALSE,494.51620,1.96114,0.18930,3.87690,NAN,NAN,25.30000
9530,0x000E,1,FALSE,494.98367,1.96295,0.18930,3.87670,NAN,NAN,25.30000
9540,0x000E,1,FALSE,495.50293,1.96496,0.18930,3.87650,NAN,NAN,25.30000
9550,0x000E,1,FALSE,496.02216,1.96698,0.18930,3.87630,NAN,NAN,25.30000
9560,0x000E,1,FALSE,496.54141,1.96899,0.18930,3.87610,NAN,NAN,25.30000
9570,0x000E,1,FALSE,497.06064,1.97100,0.18930,3.87590,NAN,NAN,25.40000
9580,0x000E,1,FALSE,497.63184,1.97322,0.18930,3.87570,NAN,NAN,25.40000
9590,0x000E,1,FALSE,498.15115,1.97523,0.18930,3.87550,NAN,NAN,25.40000
9600,0x000E,1,FALSE,498.67044,1.97724,0.18930,3.87530,NAN,NAN,25.40000
9610,0x000E,1,FALSE,499.18976,1.97925,0.18930,3.87520,NAN,NAN,25.40000
9620,0x000E,1,FALSE,499.65717,1.98106,0.18930,3.87500,NAN,NAN,25.40000
9630,0x000E,1,FALSE,500.17636,1.98308,0.18930,3.87480,NAN,NAN,25.40000
9640,0x000E,1,FALSE,500.69571,1.98509,0.18930,3.87460,NAN,NAN,25.40000
9650,0x000E,1,FALSE,501.21503,1.98710,0.18930,3.87440,NAN,NAN,25.40000
9660,0x000E,1,FALSE,501.73425,1.98911,0.18930,3.87420,NAN,NAN,25.40000
9670,0x000E,1,FALSE,502.30551,1.99132,0.18930,3.87400,NAN,NAN,25.40000
9680,0x000E,1,FALSE,502.82462,1.99334,0.18930,3.87380,NAN,NAN,25.40000
9690,0x000E,1,FALSE,503.34381,1.99535,0.18930,3.87360,NAN,NAN,25.40000
9700,0x000E,1,FALSE,503.86285,1.99736,0.18930,3.87340,NAN,NAN,25.40000
9710,0x000E,1,FALSE,504.32993,1.99917,0.18930,3.87320,NAN,NAN,25.40000
9720,0x000E,1,FALSE,504.84909,2.00118,0.18930,3.87300,NAN,NAN,25.40000
9730,0x000E,1,FALSE,505.36823,2.00319,0.18930,3.87280,NAN,NAN,25.40000
9740,0x000E,1,FALSE,505.88739,2.00520,0.18930,3.87260,NAN,NAN,25.40000
9750,0x000E,1,FALSE,506.40643,2.00721,0.18930,3.87240,NAN,NAN,25.40000
9760,0x000E,1,FALSE,506.97739,2.00942,0.18930,3.87220,NAN,NAN,25.40000
9770,0x000E,1,FALSE,507.49637,2.01143,0.18930,3.87200,NAN,NAN,25.40000
9780,0x000E,1,FALSE,508.01538,2.01344,0.18930,3.87180,NAN,NAN,25.40000
9790,0x000E,1,FALSE,508.53442,2.01545,0.18930,3.87160,NAN,NAN,25.40000
9800,0x000E,1,FALSE,509.00168,2.01726,0.18930,3.87140,NAN,NAN,25.40000
9810,0x000E,1,FALSE,509.52094,2.01926,0.18930,3.87120,NAN,NAN,25.40000
9820,0x000E,1,FALSE,510.03992,2.02127,0.18930,3.87100,NAN,NAN,25.40000
9830,0x000E,1,FALSE,510.55902,2.02328,0.18930,3.87080,NAN,NAN,25.40000
9840,0x000E,1,FALSE,511.07800,2.02529,0.18930,3.87060,NAN,NAN,25.40000
9850,0x000E,1,FALSE,511.64926,2.02750,0.18930,3.87040,NAN,NAN,25.40000
9860,0x000E,1,FALSE,512.16858,2.02951,0.18930,3.87020,NAN,NAN,25.40000
9870,0x000E,1,FALSE,512.68787,2.03152,0.18930,3.87000,NAN,NAN,25.40000
9880,0x000E,1,FALSE,513.20703,2.03353,0.18930,3.86980,NAN,NAN,25.40000
9890,0x000E,1,FALSE,513.67432,2.03534,0.18930,3.86960,NAN,NAN,25.40000
9900,0x000E,1,FALSE,514.19360,2.03735,0.18930,3.86940,NAN,NAN,25.40000
9910,0x000E,1,FALSE,514.71271,2.03936,0.18930,3.86920,NAN,NAN,25.40000
9920,0x000E,1,FALSE,515.23187,2.04137,0.18930,3.86900,NAN,NAN,25.40000
9930,0x000E,1,FALSE,515.75104,2.04337,0.18930,3.86880,NAN,NAN,25.40000
9940,0x000E,1,FALSE,516.32227,2.04558,0.18930,3.86850,NAN,NAN,25.40000
9950,0x000E,1,FALSE,516.84155,2.04759,0.18930,3.86840,NAN,NAN,25.40000
9960,0x000E,1,FALSE,517.36078,2.04960,0.18930,3.86810,NAN,NAN,25.40000
9970,0x000E,1,FALSE,517.88000,2.05161,0.18930,3.86790,NAN,NAN,25.40000
9980,0x000E,1,FALSE,518.34717,2.05342,0.18930,3.86770,NAN,NAN,25.40000
9990,0x000E,1,FALSE,518.86633,2.05542,0.18930,3.86750,NAN,NAN,25.40000
10000,0x000E,1,FALSE,519.38562,2.05743,0.18930,3.86730,NAN,NAN,25.40000
10010,0x000E,1,FALSE,519.90503,2.05944,0.18930,3.86710,NAN,NAN,25.40000
10020,0x000E,1,FALSE,520.42450,2.06145,0.18930,3.86690,NAN,NAN,25.40000
10030,0x000E,1,FALSE,520.99573,2.06366,0.18930,3.86670,NAN,NAN,25.40000
10040,0x000E,1,FALSE,521.51495,2.06567,0.18930,3.86650,NAN,NAN,25.30000
10050,0x000E,1,FALSE,522.03424,2.06767,0.18930,3.86620,NAN,NAN,25.40000
10060,0x000E,1,FALSE,522.55347,2.06968,0.18930,3.86600,NAN,NAN,25.40000
10070,0x000E,1,FALSE,523.02081,2.07149,0.18930,3.86580,NAN,NAN,25.40000
10080,0x000E,1,FALSE,523.53998,2.07349,0.18930,3.86560,NAN,NAN,25.40000
10090,0x000E,1,FALSE,524.05920,2.07550,0.18930,3.86540,NAN,NAN,25.40000
10100,0x000E,1,FALSE,524.57825,2.07751,0.18930,3.86520,NAN,NAN,25.40000
10110,0x000E,1,FALSE,525.09741,2.07951,0.18930,3.86490,NAN,NAN,25.40000
10120,0x000E,1,FALSE,525.66827,2.08172,0.18930,3.86470,NAN,NAN,25.40000
10130,0x000E,1,FALSE,526.18738,2.08372,0.18930,3.86450,NAN,NAN,25.40000
10140,0x000E,1,FALSE,526.70667,2.08573,0.18930,3.86430,NAN,NAN,25.40000
10150,0x000E,1,FALSE,527.22595,2.08774,0.18930,3.86410,NAN,NAN,25.40000
10160,0x000E,1,FALSE,527.69342,2.08954,0.18930,3.86380,NAN,NAN,25.40000
10170,0x000E,1,FALSE,528.21265,2.09155,0.18930,3.86360,NAN,NAN,25.40000
10180,0x000E,1,FALSE,528.73199,2.09356,0.18930,3.86340,NAN,NAN,25.40000
10190,0x000E,1,FALSE,529.25146,2.09556,0.18930,3.86320,NAN,NAN,25.40000
10200,0x000E,1,FALSE,529.77094,2.09757,0.18930,3.86290,NAN,NAN,25.40000
10210,0x000E,1,FALSE,530.34229,2.09978,0.18930,3.86270,NAN,NAN,25.40000
10220,0x000E,1,FALSE,530.86169,2.10178,0.18930,3.86250,NAN,NAN,25.40000
10230,0x000E,1,FALSE,531.38104,2.10379,0.18930,3.86220,NAN,NAN,25.40000
10240,0x000E,1,FALSE,531.90057,2.10579,0.18930,3.86200,NAN,NAN,25.40000
10250,0x000E,1,FALSE,532.36810,2.10760,0.18930,3.86180,NAN,NAN,25.40000
10260,0x000E,1,FALSE,532.88751,2.10961,0.18930,3.86160,NAN,NAN,25.40000
10270,0x000E,1,FALSE,533.40692,2.11161,0.18930,3.86130,NAN,NAN,25.40000
10280,0x000E,1,FALSE,533.92627,2.11362,0.18930,3.86110,NAN,NAN,25.40000
10290,0x000E,1,FALSE,534.44562,2.11562,0.18930,3.86090,NAN,NAN,25.40000
10300,0x000E,1,FALSE,535.01703,2.11783,0.18930,3.86060,NAN,NAN,25.40000
10310,0x000E,1,FALSE,535.53644,2.11983,0.18930,3.86040,NAN,NAN,25.40000
10320,0x000E,1,FALSE,536.05579,2.12184,0.18930,3.86020,NAN,NAN,25.40000
10330,0x000E,1,FALSE,536.57507,2.12384,0.18930,3.85990,NAN,NAN,25.30000
10340,0x000E,1,FALSE,537.04224,2.12564,0.18930,3.85970,NAN,NAN,25.40000
10350,0x000E,1,FALSE,537.56158,2.12765,0.18930,3.85950,NAN,NAN,25.40000
10360,0x000E,1,FALSE,538.08105,2.12965,0.18930,3.85920,NAN,NAN,25.40000
10370,0x000E,1,FALSE,538.60040,2.13166,0.18930,3.85900,NAN,NAN,25.40000
10380,0x000E,1,FALSE,539.11975,2.13366,0.18930,3.85870,NAN,NAN,25.40000
10390,0x000E,1,FALSE,539.69104,2.13587,0.18930,3.85850,NAN,NAN,25.40000
10400,0x000E,1,FALSE,540.21033,2.13787,0.18930,3.85820,NAN,NAN,25.40000
10410,0x000E,1,FALSE,540.72943,2.13987,0.18930,3.85800,NAN,NAN,25.40000
10420,0x000E,1,FALSE,541.24866,2.14188,0.18930,3.85780,NAN,NAN,25.40000
10430,0x000E,1,FALSE,541.71606,2.14368,0.18930,3.85750,NAN,NAN,25.40000
10440,0x000E,1,FALSE,542.23541,2.14568,0.18930,3.85730,NAN,NAN,25.40000
10450,0x000E,1,FALSE,542.75482,2.14768,0.18930,3.85700,NAN,NAN,25.40000
10460,0x000E,1,FALSE,543.27423,2.14969,0.18930,3.85680,NAN,NAN,25.40000
10470,0x000E,1,FALSE,543.79370,2.15169,0.18930,3.85660,NAN,NAN,25.40000
10480,0x000E,1,FALSE,544.36505,2.15389,0.18930,3.85630,NAN,NAN,25.40000
10490,0x000E,1,FALSE,544.88452,2.15590,0.18930,3.85610,NAN,NAN,25.40000
10500,0x000E,1,FALSE,545.40399,2.15790,0.18930,3.85580,NAN,NAN,25.40000
10510,0x000E,1,FALSE,545.92340,2.15990,0.18930,3.85560,NAN,NAN,25.40000
10520,0x000E,1,FALSE,546.39087,2.16171,0.18930,3.85530,NAN,NAN,25.40000
10530,0x000E,1,FALSE,546.91028,2.16371,0.18930,3.85510,NAN,NAN,25.40000
10540,0x000E,1,FALSE,547.42950,2.16571,0.18930,3.85480,NAN,NAN,25.40000
10550,0x000E,1,FALSE,547.94855,2.16771,0.18930,3.85460,NAN,NAN,25.30000
10560,0x000E,1,FALSE,548.46759,2.16971,0.18930,3.85430,NAN,NAN,25.30000
10570,0x000E,1,FALSE,549.03851,2.17191,0.18930,3.85400,NAN,NAN,25.30000
10580,0x000E,1,FALSE,549.55768,2.17391,0.18930,3.85380,NAN,NAN,25.30000
10590,0x000E,1,FALSE,550.07678,2.17591,0.18930,3.85350,NAN,NAN,25.30000
10600,0x000E,1,FALSE,550.59589,2.17791,0.18930,3.85330,NAN,NAN,25.30000
10610,0x000E,1,FALSE,551.06293,2.17971,0.18930,3.85310,NAN,NAN,25.40000
10620,0x000E,1,FALSE,551.58185,2.18171,0.18930,3.85280,NAN,NAN,25.40000
10630,0x000E,1,FALSE,552.10083,2.18371,0.18930,3.85260,NAN,NAN,25.40000
10640,0x000E,1,FALSE,552.61969,2.18571,0.18930,3.85230,NAN,NAN,25.40000
10650,0x000E,1,FALSE,553.19055,2.18791,0.18930,3.85200,NAN,NAN,25.40000
10660,0x000E,1,FALSE,553.70947,2.18991,0.18930,3.85180,NAN,NAN,25.40000
10670,0x000E,1,FALSE,554.22833,2.19190,0.18930,3.85150,NAN,NAN,25.40000
10680,0x000E,1,FALSE,554.74725,2.19390,0.18930,3.85120,NAN,NAN,25.40000
10690,0x000E,1,FALSE,555.21442,2.19570,0.18930,3.85100,NAN,NAN,25.40000
10700,0x000E,1,FALSE,555.73346,2.19770,0.18930,3.85070,NAN,NAN,25.40000
10710,0x000E,1,FALSE,556.25256,2.19970,0.18930,3.85040,NAN,NAN,25.40000
10720,0x000E,1,FALSE,556.77185,2.20170,0.18930,3.85020,NAN,NAN,25.40000
10730,0x000E,1,FALSE,557.29126,2.20370,0.18930,3.84990,NAN,NAN,25.40000
10740,0x000E,1,FALSE,557.86249,2.20590,0.18930,3.84960,NAN,NAN,25.40000
10750,0x000E,1,FALSE,558.38177,2.20790,0.18930,3.84930,NAN,NAN,25.40000
10760,0x000E,1,FALSE,558.90118,2.20989,0.18930,3.84910,NAN,NAN,25.40000
10770,0x000E,1,FALSE,559.42053,2.21189,0.18930,3.84880,NAN,NAN,25.40000
10780,0x000E,1,FALSE,559.88788,2.21369,0.18930,3.84860,NAN,NAN,25.40000
10790,0x000E,1,FALSE,560.40692,2.21569,0.18930,3.84830,NAN,NAN,25.40000
10800,0x000E,1,FALSE,560.92603,2.21769,0.18930,3.84800,NAN,NAN,25.40000
10810,0x000E,1,FALSE,561.44513,2.21968,0.18930,3.84770,NAN,NAN,25.40000
10820,0x000E,1,FALSE,561.96429,2.22168,0.18930,3.84750,NAN,NAN,25.40000
10830,0x000E,1,FALSE,562.53516,2.22388,0.18930,3.84720,NAN,NAN,25.40000
10840,0x000E,1,FALSE,563.05426,2.22587,0.18930,3.84700,NAN,NAN,25.40000
10850,0x000E,1,FALSE,563.57336,2.22787,0.18930,3.84660,NAN,NAN,25.40000
10860,0x000E,1,FALSE,564.09247,2.22987,0.18930,3.84640,NAN,NAN,25.40000
10870,0x000E,1,FALSE,564.55981,2.23166,0.18930,3.84610,NAN,NAN,25.40000
10880,0x000E,1,FALSE,565.07898,2.23366,0.18930,3.84580,NAN,NAN,25.40000
10890,0x000E,1,FALSE,565.59827,2.23566,0.18930,3.84550,NAN,NAN,25.40000
10900,0x000E,1,FALSE,566.11761,2.23766,0.18930,3.84530,NAN,NAN,25.40000
10910,0x000E,1,FALSE,566.63696,2.23965,0.18930,3.84500,NAN,NAN,25.40000
10920,0x000E,1,FALSE,567.20813,2.24185,0.18930,3.84470,NAN,NAN,25.40000
10930,0x000E,1,FALSE,567.72723,2.24384,0.18930,3.84450,NAN,NAN,25.40000
10940,0x000E,1,FALSE,568.24634,2.24584,0.18930,3.84410,NAN,NAN,25.40000
10950,0x000E,1,FALSE,568.76556,2.24783,0.18930,3.84390,NAN,NAN,25.40000
