6770,0x000E,1,FALSE,351.73886,1.38619,0.18930,3.87090,NAN,NAN,5.70000
6780,0x000E,1,FALSE,352.25861,1.38820,0.18930,3.87070,NAN,NAN,5.80000
6790,0x000E,1,FALSE,352.77844,1.39021,0.18930,3.87050,NAN,NAN,5.80000
6800,0x000E,1,FALSE,353.35034,1.39242,0.18930,3.87040,NAN,NAN,5.80000
6810,0x000E,1,FALSE,353.87012,1.39443,0.18930,3.87020,NAN,NAN,5.80000
6820,0x000E,1,FALSE,354.38989,1.39645,0.18930,3.87010,NAN,NAN,5.90000
6830,0x000E,1,FALSE,354.90979,1.39846,0.18930,3.86990,NAN,NAN,5.90000
6840,0x000E,1,FALSE,355.37759,1.40027,0.18930,3.86980,NAN,NAN,5.90000
6850,0x000E,1,FALSE,355.89731,1.40228,0.18930,3.86960,NAN,NAN,5.90000
6860,0x000E,1,FALSE,356.41711,1.40429,0.18930,3.86950,NAN,NAN,5.90000
6870,0x000E,1,FALSE,356.93689,1.40630,0.18930,3.86930,NAN,NAN,5.90000
6880,0x000E,1,FALSE,357.45663,1.40831,0.18930,3.86910,NAN,NAN,5.80000
6890,0x000E,1,FALSE,358.02838,1.41052,0.18930,3.86890,NAN,NAN,5.70000
6900,0x000E,1,FALSE,358.54822,1.41254,0.18930,3.86870,NAN,NAN,5.60000
6910,0x000E,1,FALSE,359.06812,1.41455,0.18930,3.86860,NAN,NAN,5.50000
6920,0x000E,1,FALSE,359.58817,1.41656,0.18930,3.86830,NAN,NAN,5.40000
6930,0x000E,1,FALSE,360.05600,1.41837,0.18930,3.86810,NAN,NAN,5.30000
6940,0x000E,1,FALSE,360.57590,1.42038,0.18930,3.86790,NAN,NAN,5.20000
6950,0x000E,1,FALSE,361.09589,1.42239,0.18930,3.86760,NAN,NAN,5.10000
6960,0x000E,1,FALSE,361.61591,1.42440,0.18930,3.86740,NAN,NAN,5.00000
6970,0x000E,1,FALSE,362.13589,1.42641,0.18930,3.86710,NAN,NAN,4.90000
6980,0x000E,1,FALSE,362.70786,1.42862,0.18930,3.86680,NAN,NAN,4.90000
6990,0x000E,1,FALSE,363.22769,1.43063,0.18930,3.86650,NAN,NAN,5.00000
7000,0x000E,1,FALSE,363.74759,1.43264,0.18930,3.86630,NAN,NAN,5.10000
7010,0x000E,1,FALSE,364.26755,1.43465,0.18930,3.86610,NAN,NAN,5.10000
7020,0x000E,1,FALSE,364.73557,1.43646,0.18930,3.86580,NAN,NAN,5.20000
7030,0x000E,1,FALSE,365.25552,1.43847,0.18930,3.86560,NAN,NAN,5.20000
7040,0x000E,1,FALSE,365.77530,1.44048,0.18930,3.86540,NAN,NAN,5.30000
7050,0x000E,1,FALSE,366.29510,1.44249,0.18930,3.86520,NAN,NAN,5.30000
7060,0x000E,1,FALSE,366.81488,1.44450,0.18930,3.86490,NAN,NAN,5.30000
7070,0x000E,1,FALSE,367.38681,1.44671,0.18930,3.86470,NAN,NAN,5.40000
7080,0x000E,1,FALSE,367.90665,1.44872,0.18930,3.86450,NAN,NAN,5.40000
7090,0x000E,1,FALSE,368.42636,1.45073,0.18930,3.86430,NAN,NAN,5.40000
7100,0x000E,1,FALSE,368.94614,1.45273,0.18930,3.86400,NAN,NAN,5.40000
7110,0x000E,1,FALSE,369.41397,1.45454,0.18930,3.86390,NAN,NAN,5.40000
7120,0x000E,1,FALSE,369.93372,1.45655,0.18930,3.86360,NAN,NAN,5.40000
7130,0x000E,1,FALSE,370.45352,1.45856,0.18930,3.86340,NAN,NAN,5.50000
7140,0x000E,1,FALSE,370.97324,1.46057,0.18930,3.86320,NAN,NAN,5.50000
7150,0x000E,1,FALSE,371.49304,1.46257,0.18930,3.86300,NAN,NAN,5.50000
7160,0x000E,1,FALSE,372.06467,1.46478,0.18930,3.86280,NAN,NAN,5.40000
7170,0x000E,1,FALSE,372.58447,1.46679,0.18930,3.86260,NAN,NAN,5.40000
7180,0x000E,1,FALSE,373.10416,1.46880,0.18930,3.86230,NAN,NAN,5.40000
7190,0x000E,1,FALSE,373.62390,1.47080,0.18930,3.86210,NAN,NAN,5.40000
7200,0x000E,1,FALSE,374.09186,1.47261,0.18930,3.86190,NAN,NAN,5.40000
7210,0x000E,1,FALSE,374.61176,1.47462,0.18930,3.86170,NAN,NAN,5.40000
7220,0x000E,1,FALSE,375.13159,1.47663,0.18930,3.86150,NAN,NAN,5.40000
7230,0x000E,1,FALSE,375.65134,1.47863,0.18930,3.86130,NAN,NAN,5.40000
7240,0x000E,1,FALSE,376.17105,1.48064,0.18930,3.86110,NAN,NAN,5.40000
7250,0x000E,1,FALSE,376.74274,1.48285,0.18930,3.86080,NAN,NAN,5.50000
7260,0x000E,1,FALSE,377.26248,1.48485,0.18930,3.86060,NAN,NAN,5.40000
7270,0x000E,1,FALSE,377.78229,1.48686,0.18930,3.86040,NAN,NAN,5.50000
7280,0x000E,1,FALSE,378.30215,1.48887,0.18930,3.86020,NAN,NAN,5.50000
7290,0x000E,1,FALSE,378.76993,1.49067,0.18930,3.86000,NAN,NAN,5.50000
7300,0x000E,1,FALSE,379.28964,1.49268,0.18930,3.85980,NAN,NAN,5.50000
7310,0x000E,1,FALSE,379.80963,1.49468,0.18930,3.85960,NAN,NAN,5.60000
7320,0x000E,1,FALSE,380.32944,1.49669,0.18930,3.85940,NAN,NAN,5.60000
7330,0x000E,1,FALSE,380.84924,1.49870,0.18930,3.85920,NAN,NAN,5.60000
7340,0x000E,1,FALSE,381.42108,1.50090,0.18930,3.85910,NAN,NAN,5.60000
7350,0x000E,1,FALSE,381.94095,1.50291,0.18930,3.85880,NAN,NAN,5.60000
7360,0x000E,1,FALSE,382.46072,1.50491,0.18930,3.85870,NAN,NAN,5.70000
7370,0x000E,1,FALSE,382.98044,1.50692,0.18930,3.85850,NAN,NAN,5.70000
7380,0x000E,1,FALSE,383.44849,1.50873,0.18930,3.85830,NAN,NAN,5.70000
7390,0x000E,1,FALSE,383.96848,1.51073,0.18930,3.85820,NAN,NAN,5.70000
7400,0x000E,1,FALSE,384.48837,1.51274,0.18930,3.85800,NAN,NAN,5.70000
7410,0x000E,1,FALSE,385.00848,1.51474,0.18930,3.85780,NAN,NAN,5.80000
7420,0x000E,1,FALSE,385.52823,1.51675,0.18930,3.85770,NAN,NAN,5.80000
7430,0x000E,1,FALSE,386.10010,1.51895,0.18930,3.85750,NAN,NAN,5.80000
7440,0x000E,1,FALSE,386.61981,1.52096,0.18930,3.85730,NAN,NAN,5.90000
7450,0x000E,1,FALSE,387.13956,1.52296,0.18930,3.85710,NAN,NAN,5.80000
7460,0x000E,1,FALSE,387.65927,1.52497,0.18930,3.85700,NAN,NAN,5.90000
7470,0x000E,1,FALSE,388.12701,1.52677,0.18930,3.85680,NAN,NAN,5.90000
7480,0x000E,1,FALSE,388.64676,1.52878,0.18930,3.85670,NAN,NAN,5.90000
7490,0x000E,1,FALSE,389.16650,1.53078,0.18930,3.85650,NAN,NAN,5.90000
7500,0x000E,1,FALSE,389.68625,1.53279,0.18930,3.85630,NAN,NAN,5.90000
7510,0x000E,1,FALSE,390.20615,1.53479,0.18930,3.85620,NAN,NAN,5.90000
7520,0x000E,1,FALSE,390.77817,1.53700,0.18930,3.85600,NAN,NAN,5.80000
7530,0x000E,1,FALSE,391.29819,1.53900,0.18930,3.85580,NAN,NAN,5.80000
7540,0x000E,1,FALSE,391.81815,1.54101,0.18930,3.85560,NAN,NAN,5.60000
7550,0x000E,1,FALSE,392.33798,1.54301,0.18930,3.85540,NAN,NAN,5.50000
7560,0x000E,1,FALSE,392.80576,1.54481,0.18930,3.85520,NAN,NAN,5.40000
7570,0x000E,1,FALSE,393.32544,1.54682,0.18930,3.85490,NAN,NAN,5.30000
7580,0x000E,1,FALSE,393.84518,1.54882,0.18930,3.85470,NAN,NAN,5.20000
7590,0x000E,1,FALSE,394.36484,1.55082,0.18930,3.85440,NAN,NAN,5.10000
7600,0x000E,1,FALSE,394.88458,1.55283,0.18930,3.85420,NAN,NAN,5.00000
7610,0x000E,1,FALSE,395.45609,1.55503,0.18930,3.85390,NAN,NAN,4.90000
7620,0x000E,1,FALSE,395.97574,1.55703,0.18930,3.85360,NAN,NAN,4.90000
7630,0x000E,1,FALSE,396.49545,1.55903,0.18930,3.85330,NAN,NAN,5.00000
7640,0x000E,1,FALSE,397.01520,1.56104,0.18930,3.85310,NAN,NAN,5.00000
7650,0x000E,1,FALSE,397.48291,1.56284,0.18930,3.85280,NAN,NAN,5.10000
7660,0x000E,1,FALSE,398.00266,1.56484,0.18930,3.85260,NAN,NAN,5.20000
7670,0x000E,1,FALSE,398.52258,1.56684,0.18930,3.85230,NAN,NAN,5.20000
7680,0x000E,1,FALSE,399.04248,1.56885,0.18930,3.85210,NAN,NAN,5.30000
7690,0x000E,1,FALSE,399.56235,1.57085,0.18930,3.85180,NAN,NAN,5.30000
7700,0x000E,1,FALSE,400.13412,1.57305,0.18930,3.85160,NAN,NAN,5.30000
7710,0x000E,1,FALSE,400.65399,1.57505,0.18930,3.85140,NAN,NAN,5.30000
7720,0x000E,1,FALSE,401.17395,1.57705,0.18930,3.85110,NAN,NAN,5.40000
7730,0x000E,1,FALSE,401.69379,1.57906,0.18930,3.85090,NAN,NAN,5.40000
7740,0x000E,1,FALSE,402.16156,1.58086,0.18930,3.85070,NAN,NAN,5.40000
7750,0x000E,1,FALSE,402.68134,1.58286,0.18930,3.85050,NAN,NAN,5.40000
7760,0x000E,1,FALSE,403.20105,1.58486,0.18930,3.85020,NAN,NAN,5.40000
7770,0x000E,1,FALSE,403.72079,1.58686,0.18930,3.85000,NAN,NAN,5.50000
7780,0x000E,1,FALSE,404.24051,1.58886,0.18930,3.84980,NAN,NAN,5.50000
7790,0x000E,1,FALSE,404.81219,1.59106,0.18930,3.84960,NAN,NAN,5.50000
7800,0x000E,1,FALSE,405.33194,1.59306,0.18930,3.84930,NAN,NAN,5.50000
7810,0x000E,1,FALSE,405.85168,1.59506,0.18930,3.84910,NAN,NAN,5.40000
7820,0x000E,1,FALSE,406.37146,1.59706,0.18930,3.84890,NAN,NAN,5.40000
7830,0x000E,1,FALSE,406.83920,1.59886,0.18930,3.84870,NAN,NAN,5.40000
7840,0x000E,1,FALSE,407.35892,1.60086,0.18930,3.84840,NAN,NAN,5.40000
7850,0x000E,1,FALSE,407.87869,1.60286,0.18930,3.84820,NAN,NAN,5.40000
7860,0x000E,1,FALSE,408.39838,1.60486,0.18930,3.84800,NAN,NAN,5.40000
7870,0x000E,1,FALSE,408.91815,1.60686,0.18930,3.84770,NAN,NAN,5.40000
7880,0x000E,1,FALSE,409.48993,1.60906,0.18930,3.84750,NAN,NAN,5.40000
7890,0x000E,1,FALSE,410.00958,1.61106,0.18930,3.84730,NAN,NAN,5.40000
7900,0x000E,1,FALSE,410.52930,1.61306,0.18930,3.84710,NAN,NAN,5.40000
7910,0x000E,1,FALSE,411.04904,1.61506,0.18930,3.84690,NAN,NAN,5.50000
7920,0x000E,1,FALSE,411.51694,1.61686,0.18930,3.84660,NAN,NAN,5.50000
7930,0x000E,1,FALSE,412.03683,1.61886,0.18930,3.84640,NAN,NAN,5.50000
7940,0x000E,1,FALSE,412.55670,1.62086,0.18930,3.84620,NAN,NAN,5.50000
7950,0x000E,1,FALSE,413.07654,1.62286,0.18930,3.84600,NAN,NAN,5.50000
7960,0x000E,1,FALSE,413.59637,1.62486,0.18930,3.84580,NAN,NAN,5.50000
7970,0x000E,1,FALSE,414.16806,1.62706,0.18930,3.84560,NAN,NAN,5.60000
7980,0x000E,1,FALSE,414.68790,1.62905,0.18930,3.84540,NAN,NAN,5.60000
7990,0x000E,1,FALSE,415.20761,1.63105,0.18930,3.84520,NAN,NAN,5.60000
8000,0x000E,1,FALSE,415.72736,1.63305,0.18930,3.84500,NAN,NAN,5.60000
8010,0x000E,1,FALSE,416.19513,1.63485,0.18930,3.84480,NAN,NAN,5.70000
8020,0x000E,1,FALSE,416.71484,1.63685,0.18930,3.84460,NAN,NAN,5.70000
8030,0x000E,1,FALSE,417.23456,1.63885,0.18930,3.84440,NAN,NAN,5.70000
8040,0x000E,1,FALSE,417.75430,1.64084,0.18930,3.84420,NAN,NAN,5.70000
8050,0x000E,1,FALSE,418.27399,1.64284,0.18930,3.84400,NAN,NAN,5.70000
8060,0x000E,1,FALSE,418.84567,1.64504,0.18930,3.84380,NAN,NAN,5.80000
8070,0x000E,1,FALSE,419.36545,1.64704,0.18930,3.84360,NAN,NAN,5.80000
8080,0x000E,1,FALSE,419.88510,1.64903,0.18930,3.84350,NAN,NAN,5.80000
8090,0x000E,1,FALSE,420.40475,1.65103,0.18930,3.84330,NAN,NAN,5.80000
8100,0x000E,1,FALSE,420.87250,1.65283,0.18930,3.84310,NAN,NAN,5.80000
8110,0x000E,1,FALSE,421.39215,1.65482,0.18930,3.84300,NAN,NAN,5.90000
8120,0x000E,1,FALSE,421.91180,1.65682,0.18930,3.84280,NAN,NAN,5.90000
8130,0x000E,1,FALSE,422.43130,1.65882,0.18930,3.84260,NAN,NAN,5.90000
8140,0x000E,1,FALSE,422.95090,1.66081,0.18930,3.84240,NAN,NAN,5.90000
8150,0x000E,1,FALSE,423.52231,1.66301,0.18930,3.84230,NAN,NAN,5.90000
8160,0x000E,1,FALSE,424.04184,1.66501,0.18930,3.84210,NAN,NAN,5.90000
8170,0x000E,1,FALSE,424.56131,1.66700,0.18930,3.84190,NAN,NAN,5.90000
8180,0x000E,1,FALSE,425.08090,1.66900,0.18930,3.84180,NAN,NAN,5.90000
8190,0x000E,1,FALSE,425.54858,1.67079,0.18930,3.84150,NAN,NAN,5.80000
8200,0x000E,1,FALSE,426.06821,1.67279,0.18930,3.84130,NAN,NAN,5.70000
8210,0x000E,1,FALSE,426.58780,1.67479,0.18930,3.84110,NAN,NAN,5.60000
8220,0x000E,1,FALSE,427.10733,1.67678,0.18930,3.84090,NAN,NAN,5.40000
8230,0x000E,1,FALSE,427.62683,1.67878,0.18930,3.84060,NAN,NAN,5.30000
8240,0x000E,1,FALSE,428.19824,1.68097,0.18930,3.84040,NAN,NAN,5.20000
8250,0x000E,1,FALSE,428.71799,1.68297,0.18930,3.84010,NAN,NAN,5.10000
8260,0x000E,1,FALSE,429.23792,1.68496,0.18930,3.83980,NAN,NAN,5.00000
8270,0x000E,1,FALSE,429.75766,1.68696,0.18930,3.83950,NAN,NAN,5.00000
8280,0x000E,1,FALSE,430.22546,1.68875,0.18930,3.83920,NAN,NAN,4.90000
8290,0x000E,1,FALSE,430.74521,1.69075,0.18930,3.83900,NAN,NAN,5.00000
8300,0x000E,1,FALSE,431.26508,1.69274,0.18930,3.83870,NAN,NAN,5.00000
8310,0x000E,1,FALSE,431.78491,1.69474,0.18930,3.83840,NAN,NAN,5.10000
8320,0x000E,1,FALSE,432.30463,1.69673,0.18930,3.83820,NAN,NAN,5.20000
8330,0x000E,1,FALSE,432.87631,1.69893,0.18930,3.83790,NAN,NAN,5.20000
8340,0x000E,1,FALSE,433.39603,1.70092,0.18930,3.83770,NAN,NAN,5.30000
8350,0x000E,1,FALSE,433.91568,1.70292,0.18930,3.83750,NAN,NAN,5.30000
8360,0x000E,1,FALSE,434.43539,1.70491,0.18930,3.83720,NAN,NAN,5.30000
8370,0x000E,1,FALSE,434.90314,1.70671,0.18930,3.83700,NAN,NAN,5.40000
8380,0x000E,1,FALSE,435.42291,1.70870,0.18930,3.83670,NAN,NAN,5.40000
8390,0x000E,1,FALSE,435.94260,1.71069,0.18930,3.83650,NAN,NAN,5.40000
8400,0x000E,1,FALSE,436.46231,1.71269,0.18930,3.83620,NAN,NAN,5.40000
8410,0x000E,1,FALSE,436.98203,1.71468,0.18930,3.83600,NAN,NAN,5.40000
8420,0x000E,1,FALSE,437.55380,1.71687,0.18930,3.83570,NAN,NAN,5.50000
8430,0x000E,1,FALSE,438.07349,1.71887,0.18930,3.83560,NAN,NAN,5.50000
8440,0x000E,1,FALSE,438.59335,1.72086,0.18930,3.83530,NAN,NAN,5.50000
8450,0x000E,1,FALSE,439.11316,1.72285,0.18930,3.83510,NAN,NAN,5.50000
8460,0x000E,1,FALSE,439.58105,1.72465,0.18930,3.83490,NAN,NAN,5.50000
8470,0x000E,1,FALSE,440.10098,1.72664,0.18930,3.83460,NAN,NAN,5.40000
8480,0x000E,1,FALSE,440.62097,1.72864,0.18930,3.83440,NAN,NAN,5.40000
8490,0x000E,1,FALSE,441.14087,1.73063,0.18930,3.83410,NAN,NAN,5.40000
8500,0x000E,1,FALSE,441.66095,1.73262,0.18930,3.83390,NAN,NAN,5.40000
8510,0x000E,1,FALSE,442.23285,1.73482,0.18930,3.83360,NAN,NAN,5.40000
8520,0x000E,1,FALSE,442.75272,1.73681,0.18930,3.83340,NAN,NAN,5.40000
8530,0x000E,1,FALSE,443.27277,1.73880,0.18930,3.83320,NAN,NAN,5.40000
8540,0x000E,1,FALSE,443.74060,1.74059,0.18930,3.83290,NAN,NAN,5.40000
8550,0x000E,1,FALSE,444.26035,1.74259,0.18930,3.83270,NAN,NAN,5.40000
8560,0x000E,1,FALSE,444.78009,1.74458,0.18930,3.83250,NAN,NAN,5.50000
8570,0x000E,1,FALSE,445.29984,1.74657,0.18930,3.83230,NAN,NAN,5.50000
8580,0x000E,1,FALSE,445.81973,1.74856,0.18930,3.83200,NAN,NAN,5.50000
8590,0x000E,1,FALSE,446.39160,1.75075,0.18930,3.83180,NAN,NAN,5.50000
8600,0x000E,1,FALSE,446.91135,1.75274,0.18930,3.83160,NAN,NAN,5.50000
8610,0x000E,1,FALSE,447.43109,1.75474,0.18930,3.83130,NAN,NAN,5.60000
8620,0x000E,1,FALSE,447.95084,1.75673,0.18930,3.83110,NAN,NAN,5.60000
8630,0x000E,1,FALSE,448.41858,1.75852,0.18930,3.83090,NAN,NAN,5.60000
8640,0x000E,1,FALSE,448.93845,1.76051,0.18930,3.83070,NAN,NAN,5.60000
8650,0x000E,1,FALSE,449.45831,1.76250,0.18930,3.83050,NAN,NAN,5.60000
8660,0x000E,1,FALSE,449.97806,1.76449,0.18930,3.83030,NAN,NAN,5.60000
8670,0x000E,1,FALSE,450.49771,1.76648,0.18930,3.83010,NAN,NAN,5.70000
8680,0x000E,1,FALSE,451.06949,1.76867,0.18930,3.82990,NAN,NAN,5.70000
8690,0x000E,1,FALSE,451.58917,1.77066,0.18930,3.82970,NAN,NAN,5.70000
8700,0x000E,1,FALSE,452.10889,1.77265,0.18930,3.82950,NAN,NAN,5.70000
8710,0x000E,1,FALSE,452.62869,1.77464,0.18930,3.82930,NAN,NAN,5.80000
8720,0x000E,1,FALSE,453.09634,1.77643,0.18930,3.82910,NAN,NAN,5.80000
8730,0x000E,1,FALSE,453.61597,1.77842,0.18930,3.82890,NAN,NAN,5.80000
8740,0x000E,1,FALSE,454.13568,1.78041,0.18930,3.82880,NAN,NAN,5.80000
8750,0x000E,1,FALSE,454.65540,1.78240,0.18930,3.82860,NAN,NAN,5.90000
8760,0x000E,1,FALSE,455.17514,1.78439,0.18930,3.82840,NAN,NAN,5.80000
8770,0x000E,1,FALSE,455.74701,1.78658,0.18930,3.82820,NAN,NAN,5.90000
8780,0x000E,1,FALSE,456.26675,1.78857,0.18930,3.82800,NAN,NAN,5.90000
8790,0x000E,1,FALSE,456.78653,1.79056,0.18930,3.82780,NAN,NAN,5.90000
8800,0x000E,1,FALSE,457.30649,1.79255,0.18930,3.82760,NAN,NAN,5.90000
8810,0x000E,1,FALSE,457.77444,1.79434,0.18930,3.82750,NAN,NAN,5.90000
8820,0x000E,1,FALSE,458.29434,1.79633,0.18930,3.82730,NAN,NAN,6.00000
8830,0x000E,1,FALSE,458.81406,1.79832,0.18930,3.82710,NAN,NAN,5.90000
8840,0x000E,1,FALSE,459.33395,1.80031,0.18930,3.82690,NAN,NAN,5.90000
8850,0x000E,1,FALSE,459.85388,1.80230,0.18930,3.82670,NAN,NAN,5.80000
8860,0x000E,1,FALSE,460.42572,1.80449,0.18930,3.82650,NAN,NAN,5.70000
8870,0x000E,1,FALSE,460.94556,1.80648,0.18930,3.82620,NAN,NAN,5.60000
8880,0x000E,1,FALSE,461.46564,1.80847,0.18930,3.82600,NAN,NAN,5.40000
8890,0x000E,1,FALSE,461.98560,1.81046,0.18930,3.82580,NAN,NAN,5.40000
8900,0x000E,1,FALSE,462.45343,1.81224,0.18930,3.82550,NAN,NAN,5.20000
8910,0x000E,1,FALSE,462.97324,1.81423,0.18930,3.82530,NAN,NAN,5.10000
8920,0x000E,1,FALSE,463.49289,1.81622,0.18930,3.82500,NAN,NAN,5.00000
8930,0x000E,1,FALSE,464.01266,1.81821,0.18930,3.82470,NAN,NAN,5.00000
8940,0x000E,1,FALSE,464.53235,1.82020,0.18930,3.82430,NAN,NAN,4.90000
8950,0x000E,1,FALSE,465.10400,1.82238,0.18930,3.82400,NAN,NAN,5.00000
8960,0x000E,1,FALSE,465.62375,1.82437,0.18930,3.82380,NAN,NAN,5.10000
8970,0x000E,1,FALSE,466.14371,1.82636,0.18930,3.82350,NAN,NAN,5.10000
8980,0x000E,1,FALSE,466.66348,1.82834,0.18930,3.82330,NAN,NAN,5.20000
8990,0x000E,1,FALSE,467.13126,1.83013,0.18930,3.82310,NAN,NAN,5.20000
9000,0x000E,1,FALSE,467.65106,1.83212,0.18930,3.82280,NAN,NAN,5.30000
9010,0x000E,1,FALSE,468.17081,1.83411,0.18930,3.82250,NAN,NAN,5.30000
9020,0x000E,1,FALSE,468.69073,1.83609,0.18930,3.82230,NAN,NAN,5.30000
9030,0x000E,1,FALSE,469.21054,1.83808,0.18930,3.82200,NAN,NAN,5.40000
9040,0x000E,1,FALSE,469.78223,1.84027,0.18930,3.82180,NAN,NAN,5.40000
9050,0x000E,1,FALSE,470.30191,1.84225,0.18930,3.82160,NAN,NAN,5.40000
9060,0x000E,1,FALSE,470.82166,1.84424,0.18930,3.82130,NAN,NAN,5.40000
9070,0x000E,1,FALSE,471.34143,1.84622,0.18930,3.82110,NAN,NAN,5.50000
9080,0x000E,1,FALSE,471.80923,1.84801,0.18930,3.82090,NAN,NAN,5.50000
9090,0x000E,1,FALSE,472.32913,1.85000,0.18930,3.82070,NAN,NAN,5.50000
9100,0x000E,1,FALSE,472.84888,1.85198,0.18930,3.82040,NAN,NAN,5.50000
9110,0x000E,1,FALSE,473.36862,1.85397,0.18930,3.82020,NAN,NAN,5.50000
9120,0x000E,1,FALSE,473.88837,1.85595,0.18930,3.82000,NAN,NAN,5.50000
9130,0x000E,1,FALSE,474.46027,1.85814,0.18930,3.81970,NAN,NAN,5.50000
9140,0x000E,1,FALSE,474.98004,1.86012,0.18930,3.81950,NAN,NAN,5.40000
9150,0x000E,1,FALSE,475.49976,1.86211,0.18930,3.81930,NAN,NAN,5.40000
9160,0x000E,1,FALSE,476.01944,1.86409,0.18930,3.81900,NAN,NAN,5.40000
9170,0x000E,1,FALSE,476.48718,1.86588,0.18930,3.81880,NAN,NAN,5.40000
9180,0x000E,1,FALSE,477.00693,1.86786,0.18930,3.81850,NAN,NAN,5.40000
9190,0x000E,1,FALSE,477.52670,1.86985,0.18930,3.81830,NAN,NAN,5.40000
9200,0x000E,1,FALSE,478.04642,1.87183,0.18930,3.81810,NAN,NAN,5.40000
9210,0x000E,1,FALSE,478.56619,1.87382,0.18930,3.81790,NAN,NAN,5.50000
9220,0x000E,1,FALSE,479.13788,1.87600,0.18930,3.81770,NAN,NAN,5.50000
9230,0x000E,1,FALSE,479.65750,1.87798,0.18930,3.81740,NAN,NAN,5.50000
9240,0x000E,1,FALSE,480.17703,1.87997,0.18930,3.81720,NAN,NAN,5.50000
9250,0x000E,1,FALSE,480.69669,1.88195,0.18930,3.81700,NAN,NAN,5.50000
9260,0x000E,1,FALSE,481.16431,1.88373,0.18930,3.81680,NAN,NAN,5.50000
9270,0x000E,1,FALSE,481.68399,1.88572,0.18930,3.81660,NAN,NAN,5.60000
9280,0x000E,1,FALSE,482.20374,1.88770,0.18930,3.81640,NAN,NAN,5.60000
9290,0x000E,1,FALSE,482.72345,1.88968,0.18930,3.81620,NAN,NAN,5.60000
9300,0x000E,1,FALSE,483.24310,1.89167,0.18930,3.81590,NAN,NAN,5.60000
9310,0x000E,1,FALSE,483.81482,1.89385,0.18930,3.81570,NAN,NAN,5.60000
9320,0x000E,1,FALSE,484.33438,1.89583,0.18930,3.81550,NAN,NAN,5.70000
9330,0x000E,1,FALSE,484.85410,1.89781,0.18930,3.81530,NAN,NAN,5.70000
9340,0x000E,1,FALSE,485.37375,1.89979,0.18930,3.81520,NAN,NAN,5.70000
9350,0x000E,1,FALSE,485.84146,1.90158,0.18930,3.81500,NAN,NAN,5.70000
9360,0x000E,1,FALSE,486.36115,1.90356,0.18930,3.81480,NAN,NAN,5.70000
9370,0x000E,1,FALSE,486.88077,1.90554,0.18930,3.81460,NAN,NAN,5.80000
9380,0x000E,1,FALSE,487.40045,1.90753,0.18930,3.81440,NAN,NAN,5.80000
9390,0x000E,1,FALSE,487.92010,1.90951,0.18930,3.81420,NAN,NAN,5.80000
9400,0x000E,1,FALSE,488.49164,1.91169,0.18930,3.81410,NAN,NAN,5.80000
9410,0x000E,1,FALSE,489.01138,1.91367,0.18930,3.81390,NAN,NAN,5.80000
9420,0x000E,1,FALSE,489.53113,1.91565,0.18930,3.81370,NAN,NAN,5.90000
9430,0x000E,1,FALSE,490.05081,1.91763,0.18930,3.81350,NAN,NAN,5.90000
9440,0x000E,1,FALSE,490.51855,1.91942,0.18930,3.81340,NAN,NAN,5.90000
9450,0x000E,1,FALSE,491.03812,1.92140,0.18930,3.81320,NAN,NAN,5.90000
9460,0x000E,1,FALSE,491.55759,1.92338,0.18930,3.81300,NAN,NAN,6.00000
9470,0x000E,1,FALSE,492.07727,1.92536,0.18930,3.81290,NAN,NAN,6.00000
9480,0x000E,1,FALSE,492.59689,1.92734,0.18930,3.81270,NAN,NAN,5.90000
9490,0x000E,1,FALSE,493.16843,1.92952,0.18930,3.81250,NAN,NAN,5.90000
9500,0x000E,1,FALSE,493.68796,1.93150,0.18930,3.81230,NAN,NAN,5.80000
9510,0x000E,1,FALSE,494.20758,1.93348,0.18930,3.81210,NAN,NAN,5.70000
9520,0x000E,1,FALSE,494.72714,1.93546,0.18930,3.81190,NAN,NAN,5.60000
9530,0x000E,1,FALSE,495.19485,1.93724,0.18930,3.81170,NAN,NAN,5.50000
9540,0x000E,1,FALSE,495.71469,1.93923,0.18930,3.81140,NAN,NAN,5.40000
9550,0x000E,1,FALSE,496.23444,1.94121,0.18930,3.81120,NAN,NAN,5.30000
9560,0x000E,1,FALSE,496.75421,1.94319,0.18930,3.81100,NAN,NAN,5.20000
9570,0x000E,1,FALSE,497.27396,1.94517,0.18930,3.81070,NAN,NAN,5.10000
9580,0x000E,1,FALSE,497.84570,1.94735,0.18930,3.81040,NAN,NAN,5.00000
9590,0x000E,1,FALSE,498.36557,1.94933,0.18930,3.81010,NAN,NAN,4.90000
9600,0x000E,1,FALSE,498.88531,1.95131,0.18930,3.80990,NAN,NAN,5.00000
9610,0x000E,1,FALSE,499.40512,1.95329,0.18930,3.80960,NAN,NAN,5.10000
9620,0x000E,1,FALSE,499.87296,1.95507,0.18930,3.80940,NAN,NAN,5.10000
9630,0x000E,1,FALSE,500.39273,1.95705,0.18930,3.80910,NAN,NAN,5.20000
9640,0x000E,1,FALSE,500.91260,1.95903,0.18930,3.80890,NAN,NAN,5.20000
9650,0x000E,1,FALSE,501.43237,1.96101,0.18930,3.80860,NAN,NAN,5.30000
9660,0x000E,1,FALSE,501.95212,1.96299,0.18930,3.80840,NAN,NAN,5.30000
9670,0x000E,1,FALSE,502.52377,1.96517,0.18930,3.80820,NAN,NAN,5.30000
