7750,0x000E,1,FALSE,402.82703,1.60048,0.18940,3.89830,NAN,NAN,20.40000
7760,0x000E,1,FALSE,403.34686,1.60251,0.18930,3.89810,NAN,NAN,20.40000
7770,0x000E,1,FALSE,403.86646,1.60453,0.18930,3.89800,NAN,NAN,20.40000
7780,0x000E,1,FALSE,404.38596,1.60656,0.18930,3.89780,NAN,NAN,20.40000
7790,0x000E,1,FALSE,404.95789,1.60879,0.18940,3.89760,NAN,NAN,20.40000
7800,0x000E,1,FALSE,405.47787,1.61081,0.18940,3.89740,NAN,NAN,20.40000
7810,0x000E,1,FALSE,405.99786,1.61284,0.18940,3.89720,NAN,NAN,20.40000
7820,0x000E,1,FALSE,406.51785,1.61487,0.18930,3.89700,NAN,NAN,20.40000
7830,0x000E,1,FALSE,406.98578,1.61669,0.18940,3.89690,NAN,NAN,20.40000
7840,0x000E,1,FALSE,407.50565,1.61871,0.18930,3.89670,NAN,NAN,20.40000
7850,0x000E,1,FALSE,408.02548,1.62074,0.18940,3.89660,NAN,NAN,20.40000
7860,0x000E,1,FALSE,408.54529,1.62277,0.18930,3.89640,NAN,NAN,20.30000
7870,0x000E,1,FALSE,409.06509,1.62479,0.18930,3.89620,NAN,NAN,20.40000
7880,0x000E,1,FALSE,409.63705,1.62702,0.18930,3.89600,NAN,NAN,20.40000
7890,0x000E,1,FALSE,410.15704,1.62904,0.18930,3.89580,NAN,NAN,20.40000
7900,0x000E,1,FALSE,410.67697,1.63107,0.18940,3.89560,NAN,NAN,20.30000
7910,0x000E,1,FALSE,411.19684,1.63309,0.18930,3.89550,NAN,NAN,20.40000
7920,0x000E,1,FALSE,411.66479,1.63492,0.18930,3.89530,NAN,NAN,20.40000
7930,0x000E,1,FALSE,412.18457,1.63694,0.18930,3.89510,NAN,NAN,20.40000
7940,0x000E,1,FALSE,412.70428,1.63897,0.18930,3.89490,NAN,NAN,20.40000
7950,0x000E,1,FALSE,413.22382,1.64099,0.18940,3.89470,NAN,NAN,20.40000
7960,0x000E,1,FALSE,413.74338,1.64301,0.18930,3.89460,NAN,NAN,20.40000
7970,0x000E,1,FALSE,414.31491,1.64524,0.18940,3.89440,NAN,NAN,20.40000
7980,0x000E,1,FALSE,414.83463,1.64726,0.18930,3.89420,NAN,NAN,20.40000
7990,0x000E,1,FALSE,415.35428,1.64929,0.18940,3.89400,NAN,NAN,20.40000
8000,0x000E,1,FALSE,415.87399,1.65131,0.18940,3.89390,NAN,NAN,20.40000
8010,0x000E,1,FALSE,416.34192,1.65313,0.18930,3.89370,NAN,NAN,20.40000
8020,0x000E,1,FALSE,416.86176,1.65516,0.18930,3.89360,NAN,NAN,20.40000
8030,0x000E,1,FALSE,417.38135,1.65718,0.18930,3.89340,NAN,NAN,20.30000
8040,0x000E,1,FALSE,417.90112,1.65920,0.18930,3.89320,NAN,NAN,20.40000
8050,0x000E,1,FALSE,418.42111,1.66123,0.18930,3.89300,NAN,NAN,20.40000
8060,0x000E,1,FALSE,418.99301,1.66345,0.18930,3.89280,NAN,NAN,20.30000
8070,0x000E,1,FALSE,419.51306,1.66548,0.18930,3.89260,NAN,NAN,20.30000
8080,0x000E,1,FALSE,420.03314,1.66750,0.18930,3.89240,NAN,NAN,20.40000
8090,0x000E,1,FALSE,420.55310,1.66952,0.18930,3.89230,NAN,NAN,20.40000
8100,0x000E,1,FALSE,421.02106,1.67135,0.18930,3.89210,NAN,NAN,20.40000
8110,0x000E,1,FALSE,421.54105,1.67337,0.18930,3.89190,NAN,NAN,20.40000
8120,0x000E,1,FALSE,422.06104,1.67539,0.18930,3.89170,NAN,NAN,20.30000
8130,0x000E,1,FALSE,422.58102,1.67742,0.18930,3.89160,NAN,NAN,20.30000
8140,0x000E,1,FALSE,423.10095,1.67944,0.18930,3.89140,NAN,NAN,20.40000
8150,0x000E,1,FALSE,423.67273,1.68166,0.18930,3.89120,NAN,NAN,20.30000
8160,0x000E,1,FALSE,424.19263,1.68369,0.18930,3.89100,NAN,NAN,20.40000
8170,0x000E,1,FALSE,424.71252,1.68571,0.18930,3.89090,NAN,NAN,20.40000
8180,0x000E,1,FALSE,425.23236,1.68773,0.18930,3.89070,NAN,NAN,20.30000
8190,0x000E,1,FALSE,425.70026,1.68955,0.18930,3.89050,NAN,NAN,20.30000
8200,0x000E,1,FALSE,426.22015,1.69158,0.18940,3.89030,NAN,NAN,20.30000
8210,0x000E,1,FALSE,426.73996,1.69360,0.18930,3.89010,NAN,NAN,20.30000
8220,0x000E,1,FALSE,427.25992,1.69562,0.18940,3.88990,NAN,NAN,20.40000
8230,0x000E,1,FALSE,427.77982,1.69764,0.18940,3.88980,NAN,NAN,20.30000
8240,0x000E,1,FALSE,428.35178,1.69987,0.18940,3.88960,NAN,NAN,20.40000
8250,0x000E,1,FALSE,428.87186,1.70189,0.18930,3.88940,NAN,NAN,20.40000
8260,0x000E,1,FALSE,429.39185,1.70391,0.18940,3.88920,NAN,NAN,20.40000
8270,0x000E,1,FALSE,429.91183,1.70593,0.18930,3.88910,NAN,NAN,20.30000
8280,0x000E,1,FALSE,430.37982,1.70775,0.18930,3.88890,NAN,NAN,20.30000
8290,0x000E,1,FALSE,430.89978,1.70978,0.18940,3.88870,NAN,NAN,20.40000
8300,0x000E,1,FALSE,431.41971,1.71180,0.18930,3.88850,NAN,NAN,20.40000
8310,0x000E,1,FALSE,431.93964,1.71382,0.18930,3.88830,NAN,NAN,20.40000
8320,0x000E,1,FALSE,432.45956,1.71584,0.18940,3.88810,NAN,NAN,20.40000
8330,0x000E,1,FALSE,433.03168,1.71806,0.18940,3.88790,NAN,NAN,20.40000
8340,0x000E,1,FALSE,433.55185,1.72009,0.18940,3.88780,NAN,NAN,20.40000
8350,0x000E,1,FALSE,434.07224,1.72211,0.18930,3.88760,NAN,NAN,20.40000
8360,0x000E,1,FALSE,434.59229,1.72413,0.18930,3.88740,NAN,NAN,20.40000
8370,0x000E,1,FALSE,435.06052,1.72595,0.18940,3.88720,NAN,NAN,20.40000
8380,0x000E,1,FALSE,435.58081,1.72797,0.18930,3.88710,NAN,NAN,20.40000
8390,0x000E,1,FALSE,436.10095,1.73000,0.18940,3.88690,NAN,NAN,20.40000
8400,0x000E,1,FALSE,436.62100,1.73202,0.18940,3.88670,NAN,NAN,20.40000
8410,0x000E,1,FALSE,437.19293,1.73424,0.18940,3.88650,NAN,NAN,20.40000
8420,0x000E,1,FALSE,437.71277,1.73626,0.18940,3.88630,NAN,NAN,20.30000
8430,0x000E,1,FALSE,438.23257,1.73828,0.18930,3.88610,NAN,NAN,20.30000
8440,0x000E,1,FALSE,438.75235,1.74030,0.18940,3.88590,NAN,NAN,20.30000
8450,0x000E,1,FALSE,439.22031,1.74212,0.18930,3.88580,NAN,NAN,20.40000
8460,0x000E,1,FALSE,439.74023,1.74414,0.18930,3.88560,NAN,NAN,20.40000
8470,0x000E,1,FALSE,440.26010,1.74616,0.18930,3.88540,NAN,NAN,20.30000
8480,0x000E,1,FALSE,440.78003,1.74818,0.18940,3.88530,NAN,NAN,20.30000
8490,0x000E,1,FALSE,441.30005,1.75020,0.18940,3.88500,NAN,NAN,20.30000
8500,0x000E,1,FALSE,441.87201,1.75242,0.18940,3.88490,NAN,NAN,20.40000
8510,0x000E,1,FALSE,442.39203,1.75444,0.18940,3.88470,NAN,NAN,20.40000
8520,0x000E,1,FALSE,442.91205,1.75646,0.18940,3.88450,NAN,NAN,20.40000
8530,0x000E,1,FALSE,443.43204,1.75848,0.18940,3.88430,NAN,NAN,20.40000
8540,0x000E,1,FALSE,443.90015,1.76030,0.18940,3.88410,NAN,NAN,20.30000
8550,0x000E,1,FALSE,444.42023,1.76232,0.18930,3.88390,NAN,NAN,20.30000
8560,0x000E,1,FALSE,444.94022,1.76434,0.18940,3.88380,NAN,NAN,20.30000
8570,0x000E,1,FALSE,445.46005,1.76635,0.18940,3.88360,NAN,NAN,20.30000
8580,0x000E,1,FALSE,445.98004,1.76837,0.18940,3.88340,NAN,NAN,20.30000
8590,0x000E,1,FALSE,446.55228,1.77060,0.18940,3.88320,NAN,NAN,20.30000
8600,0x000E,1,FALSE,447.07254,1.77262,0.18940,3.88300,NAN,NAN,20.30000
8610,0x000E,1,FALSE,447.59259,1.77464,0.18940,3.88280,NAN,NAN,20.40000
8620,0x000E,1,FALSE,448.11264,1.77665,0.18940,3.88270,NAN,NAN,20.40000
8630,0x000E,1,FALSE,448.58069,1.77847,0.18940,3.88250,NAN,NAN,20.30000
8640,0x000E,1,FALSE,449.10068,1.78049,0.18940,3.88230,NAN,NAN,20.40000
8650,0x000E,1,FALSE,449.62048,1.78251,0.18940,3.88210,NAN,NAN,20.40000
8660,0x000E,1,FALSE,450.14020,1.78453,0.18940,3.88190,NAN,NAN,20.40000
8670,0x000E,1,FALSE,450.65979,1.78654,0.18940,3.88170,NAN,NAN,20.40000
8680,0x000E,1,FALSE,451.23157,1.78876,0.18940,3.88150,NAN,NAN,20.40000
8690,0x000E,1,FALSE,451.75122,1.79078,0.18940,3.88140,NAN,NAN,20.40000
8700,0x000E,1,FALSE,452.27097,1.79280,0.18940,3.88120,NAN,NAN,20.40000
8710,0x000E,1,FALSE,452.79068,1.79481,0.18930,3.88100,NAN,NAN,20.40000
8720,0x000E,1,FALSE,453.25851,1.79663,0.18930,3.88080,NAN,NAN,20.40000
8730,0x000E,1,FALSE,453.77835,1.79865,0.18930,3.88060,NAN,NAN,20.40000
8740,0x000E,1,FALSE,454.29800,1.80066,0.18940,3.88040,NAN,NAN,20.40000
8750,0x000E,1,FALSE,454.81769,1.80268,0.18930,3.88020,NAN,NAN,20.30000
8760,0x000E,1,FALSE,455.33731,1.80469,0.18940,3.88000,NAN,NAN,20.40000
8770,0x000E,1,FALSE,455.90903,1.80691,0.18930,3.87990,NAN,NAN,20.40000
8780,0x000E,1,FALSE,456.42874,1.80893,0.18940,3.87970,NAN,NAN,20.40000
8790,0x000E,1,FALSE,456.94843,1.81094,0.18930,3.87950,NAN,NAN,20.40000
8800,0x000E,1,FALSE,457.46823,1.81296,0.18930,3.87930,NAN,NAN,20.40000
8810,0x000E,1,FALSE,457.93597,1.81477,0.18930,3.87910,NAN,NAN,20.30000
8820,0x000E,1,FALSE,458.45590,1.81679,0.18930,3.87890,NAN,NAN,20.40000
8830,0x000E,1,FALSE,458.97586,1.81881,0.18930,3.87870,NAN,NAN,20.40000
8840,0x000E,1,FALSE,459.49576,1.82082,0.18940,3.87850,NAN,NAN,20.40000
8850,0x000E,1,FALSE,460.01569,1.82284,0.18930,3.87830,NAN,NAN,20.40000
8860,0x000E,1,FALSE,460.58768,1.82506,0.18930,3.87810,NAN,NAN,20.40000
8870,0x000E,1,FALSE,461.10760,1.82708,0.18940,3.87790,NAN,NAN,20.30000
8880,0x000E,1,FALSE,461.62753,1.82909,0.18930,3.87780,NAN,NAN,20.30000
8890,0x000E,1,FALSE,462.14755,1.83111,0.18940,3.87760,NAN,NAN,20.30000
8900,0x000E,1,FALSE,462.61563,1.83292,0.18940,3.87740,NAN,NAN,20.30000
8910,0x000E,1,FALSE,463.13586,1.83494,0.18940,3.87720,NAN,NAN,20.40000
8920,0x000E,1,FALSE,463.65598,1.83696,0.18940,3.87700,NAN,NAN,20.30000
8930,0x000E,1,FALSE,464.17621,1.83897,0.18940,3.87680,NAN,NAN,20.40000
8940,0x000E,1,FALSE,464.69638,1.84099,0.18940,3.87660,NAN,NAN,20.30000
8950,0x000E,1,FALSE,465.26840,1.84321,0.18940,3.87640,NAN,NAN,20.40000
8960,0x000E,1,FALSE,465.78842,1.84522,0.18940,3.87620,NAN,NAN,20.30000
8970,0x000E,1,FALSE,466.30847,1.84724,0.18940,3.87610,NAN,NAN,20.30000
8980,0x000E,1,FALSE,466.82846,1.84925,0.18940,3.87580,NAN,NAN,20.30000
8990,0x000E,1,FALSE,467.29648,1.85107,0.18940,3.87560,NAN,NAN,20.40000
9000,0x000E,1,FALSE,467.81641,1.85308,0.18940,3.87550,NAN,NAN,20.30000
9010,0x000E,1,FALSE,468.33621,1.85510,0.18940,3.87530,NAN,NAN,20.40000
9020,0x000E,1,FALSE,468.85614,1.85711,0.18940,3.87510,NAN,NAN,20.40000
9030,0x000E,1,FALSE,469.37604,1.85912,0.18940,3.87490,NAN,NAN,20.40000
9040,0x000E,1,FALSE,469.94800,1.86134,0.18940,3.87470,NAN,NAN,20.40000
9050,0x000E,1,FALSE,470.46793,1.86336,0.18940,3.87450,NAN,NAN,20.40000
9060,0x000E,1,FALSE,470.98795,1.86537,0.18940,3.87430,NAN,NAN,20.40000
9070,0x000E,1,FALSE,471.50797,1.86738,0.18940,3.87410,NAN,NAN,20.40000
9080,0x000E,1,FALSE,471.97598,1.86920,0.18940,3.87390,NAN,NAN,20.40000
9090,0x000E,1,FALSE,472.49585,1.87121,0.18930,3.87370,NAN,NAN,20.40000
9100,0x000E,1,FALSE,473.01587,1.87323,0.18930,3.87350,NAN,NAN,20.40000
9110,0x000E,1,FALSE,473.53586,1.87524,0.18930,3.87330,NAN,NAN,20.40000
9120,0x000E,1,FALSE,474.05579,1.87725,0.18940,3.87310,NAN,NAN,20.40000
9130,0x000E,1,FALSE,474.62781,1.87947,0.18940,3.87290,NAN,NAN,20.40000
9140,0x000E,1,FALSE,475.14777,1.88148,0.18940,3.87270,NAN,NAN,20.40000
9150,0x000E,1,FALSE,475.66763,1.88350,0.18930,3.87250,NAN,NAN,20.40000
9160,0x000E,1,FALSE,476.18738,1.88551,0.18930,3.87230,NAN,NAN,20.40000
9170,0x000E,1,FALSE,476.65521,1.88732,0.18940,3.87210,NAN,NAN,20.40000
9180,0x000E,1,FALSE,477.17490,1.88933,0.18940,3.87190,NAN,NAN,20.40000
9190,0x000E,1,FALSE,477.69485,1.89134,0.18930,3.87180,NAN,NAN,20.40000
9200,0x000E,1,FALSE,478.21481,1.89336,0.18930,3.87160,NAN,NAN,20.40000
9210,0x000E,1,FALSE,478.73480,1.89537,0.18940,3.87140,NAN,NAN,20.40000
9220,0x000E,1,FALSE,479.30676,1.89758,0.18940,3.87120,NAN,NAN,20.40000
9230,0x000E,1,FALSE,479.82678,1.89960,0.18940,3.87090,NAN,NAN,20.40000
9240,0x000E,1,FALSE,480.34668,1.90161,0.18940,3.87070,NAN,NAN,20.40000
9250,0x000E,1,FALSE,480.86664,1.90362,0.18940,3.87060,NAN,NAN,20.40000
9260,0x000E,1,FALSE,481.33463,1.90543,0.18940,3.87040,NAN,NAN,20.40000
9270,0x000E,1,FALSE,481.85443,1.90744,0.18940,3.87020,NAN,NAN,20.40000
9280,0x000E,1,FALSE,482.37439,1.90946,0.18940,3.87000,NAN,NAN,20.40000
9290,0x000E,1,FALSE,482.89426,1.91147,0.18940,3.86980,NAN,NAN,20.40000
9300,0x000E,1,FALSE,483.41425,1.91348,0.18940,3.86960,NAN,NAN,20.40000
9310,0x000E,1,FALSE,483.98627,1.91569,0.18930,3.86930,NAN,NAN,20.40000
9320,0x000E,1,FALSE,484.50632,1.91771,0.18940,3.86920,NAN,NAN,20.40000
9330,0x000E,1,FALSE,485.02643,1.91972,0.18940,3.86890,NAN,NAN,20.40000
9340,0x000E,1,FALSE,485.54639,1.92173,0.18940,3.86880,NAN,NAN,20.40000
9350,0x000E,1,FALSE,486.01443,1.92354,0.18940,3.86850,NAN,NAN,20.40000
9360,0x000E,1,FALSE,486.53436,1.92555,0.18930,3.86840,NAN,NAN,20.40000
9370,0x000E,1,FALSE,487.05435,1.92756,0.18940,3.86810,NAN,NAN,20.40000
9380,0x000E,1,FALSE,487.57434,1.92957,0.18940,3.86790,NAN,NAN,20.40000
9390,0x000E,1,FALSE,488.09427,1.93158,0.18930,3.86770,NAN,NAN,20.40000
9400,0x000E,1,FALSE,488.66623,1.93380,0.18940,3.86750,NAN,NAN,20.40000
9410,0x000E,1,FALSE,489.18628,1.93581,0.18930,3.86730,NAN,NAN,20.40000
9420,0x000E,1,FALSE,489.70630,1.93782,0.18940,3.86710,NAN,NAN,20.40000
9430,0x000E,1,FALSE,490.22629,1.93983,0.18930,3.86690,NAN,NAN,20.40000
9440,0x000E,1,FALSE,490.69424,1.94164,0.18930,3.86670,NAN,NAN,20.40000
9450,0x000E,1,FALSE,491.21417,1.94365,0.18930,3.86650,NAN,NAN,20.40000
9460,0x000E,1,FALSE,491.73413,1.94566,0.18940,3.86630,NAN,NAN,20.40000
9470,0x000E,1,FALSE,492.25409,1.94767,0.18930,3.86610,NAN,NAN,20.40000
9480,0x000E,1,FALSE,492.77408,1.94968,0.18930,3.86590,NAN,NAN,20.40000
9490,0x000E,1,FALSE,493.34607,1.95189,0.18940,3.86560,NAN,NAN,20.40000
9500,0x000E,1,FALSE,493.86591,1.95390,0.18940,3.86540,NAN,NAN,20.40000
9510,0x000E,1,FALSE,494.38583,1.95591,0.18940,3.86520,NAN,NAN,20.40000
9520,0x000E,1,FALSE,494.90579,1.95792,0.18940,3.86500,NAN,NAN,20.40000
9530,0x000E,1,FALSE,495.37375,1.95973,0.18940,3.86480,NAN,NAN,20.40000
9540,0x000E,1,FALSE,495.89349,1.96174,0.18930,3.86460,NAN,NAN,20.40000
9550,0x000E,1,FALSE,496.41321,1.96374,0.18940,3.86440,NAN,NAN,20.40000
9560,0x000E,1,FALSE,496.93274,1.96575,0.18940,3.86420,NAN,NAN,20.40000
9570,0x000E,1,FALSE,497.45233,1.96776,0.18940,3.86400,NAN,NAN,20.40000
9580,0x000E,1,FALSE,498.02411,1.96997,0.18940,3.86370,NAN,NAN,20.40000
9590,0x000E,1,FALSE,498.54407,1.97198,0.18940,3.86350,NAN,NAN,20.40000
9600,0x000E,1,FALSE,499.06406,1.97399,0.18940,3.86330,NAN,NAN,20.40000
9610,0x000E,1,FALSE,499.58405,1.97599,0.18930,3.86310,NAN,NAN,20.40000
9620,0x000E,1,FALSE,500.05209,1.97780,0.18940,3.86290,NAN,NAN,20.40000
9630,0x000E,1,FALSE,500.57214,1.97981,0.18940,3.86270,NAN,NAN,20.40000
9640,0x000E,1,FALSE,501.09213,1.98182,0.18940,3.86250,NAN,NAN,20.40000
9650,0x000E,1,FALSE,501.61206,1.98383,0.18940,3.86220,NAN,NAN,20.40000
9660,0x000E,1,FALSE,502.13193,1.98584,0.18940,3.86200,NAN,NAN,20.40000
9670,0x000E,1,FALSE,502.70367,1.98804,0.18940,3.86180,NAN,NAN,20.40000
9680,0x000E,1,FALSE,503.22330,1.99005,0.18930,3.86160,NAN,NAN,20.40000
9690,0x000E,1,FALSE,503.74316,1.99206,0.18940,3.86140,NAN,NAN,20.40000
9700,0x000E,1,FALSE,504.26297,1.99406,0.18940,3.86120,NAN,NAN,20.40000
9710,0x000E,1,FALSE,504.73077,1.99587,0.18940,3.86100,NAN,NAN,20.40000
9720,0x000E,1,FALSE,505.25052,1.99788,0.18940,3.86080,NAN,NAN,20.40000
9730,0x000E,1,FALSE,505.77039,1.99988,0.18940,3.86050,NAN,NAN,20.40000
9740,0x000E,1,FALSE,506.29013,2.00189,0.18940,3.86030,NAN,NAN,20.40000
9750,0x000E,1,FALSE,506.80978,2.00390,0.18940,3.86010,NAN,NAN,20.40000
9760,0x000E,1,FALSE,507.38138,2.00610,0.18940,3.85980,NAN,NAN,20.40000
9770,0x000E,1,FALSE,507.90094,2.00811,0.18940,3.85960,NAN,NAN,20.40000
9780,0x000E,1,FALSE,508.42078,2.01011,0.18940,3.85940,NAN,NAN,20.40000
9790,0x000E,1,FALSE,508.94070,2.01212,0.18940,3.85920,NAN,NAN,20.40000
9800,0x000E,1,FALSE,509.40848,2.01392,0.18940,3.85900,NAN,NAN,20.40000
9810,0x000E,1,FALSE,509.92841,2.01593,0.18940,3.85880,NAN,NAN,20.40000
9820,0x000E,1,FALSE,510.44821,2.01794,0.18940,3.85850,NAN,NAN,20.40000
9830,0x000E,1,FALSE,510.96774,2.01994,0.18940,3.85830,NAN,NAN,20.40000
9840,0x000E,1,FALSE,511.48718,2.02194,0.18930,3.85810,NAN,NAN,20.40000
9850,0x000E,1,FALSE,512.05890,2.02415,0.18940,3.85790,NAN,NAN,20.40000
9860,0x000E,1,FALSE,512.57880,2.02616,0.18940,3.85760,NAN,NAN,20.40000
9870,0x000E,1,FALSE,513.09857,2.02816,0.18940,3.85740,NAN,NAN,20.40000
9880,0x000E,1,FALSE,513.61859,2.03017,0.18940,3.85720,NAN,NAN,20.40000
9890,0x000E,1,FALSE,514.08649,2.03197,0.18940,3.85700,NAN,NAN,20.40000
9900,0x000E,1,FALSE,514.60645,2.03398,0.18940,3.85670,NAN,NAN,20.40000
9910,0x000E,1,FALSE,515.12628,2.03598,0.18940,3.85650,NAN,NAN,20.40000
9920,0x000E,1,FALSE,515.64630,2.03799,0.18940,3.85630,NAN,NAN,20.40000
9930,0x000E,1,FALSE,516.16626,2.03999,0.18940,3.85610,NAN,NAN,20.40000
9940,0x000E,1,FALSE,516.73828,2.04220,0.18940,3.85580,NAN,NAN,20.40000
9950,0x000E,1,FALSE,517.25830,2.04420,0.18940,3.85560,NAN,NAN,20.40000
9960,0x000E,1,FALSE,517.77820,2.04621,0.18940,3.85540,NAN,NAN,20.40000
9970,0x000E,1,FALSE,518.29816,2.04821,0.18940,3.85520,NAN,NAN,20.40000
9980,0x000E,1,FALSE,518.76611,2.05001,0.18940,3.85500,NAN,NAN,20.40000
9990,0x000E,1,FALSE,519.28595,2.05202,0.18940,3.85470,NAN,NAN,20.40000
10000,0x000E,1,FALSE,519.80585,2.05402,0.18930,3.85450,NAN,NAN,20.40000
10010,0x000E,1,FALSE,520.32574,2.05603,0.18930,3.85420,NAN,NAN,20.40000
10020,0x000E,1,FALSE,520.84570,2.05803,0.18940,3.85400,NAN,NAN,20.40000
10030,0x000E,1,FALSE,521.41760,2.06023,0.18930,3.85380,NAN,NAN,20.40000
10040,0x000E,1,FALSE,521.93750,2.06224,0.18940,3.85360,NAN,NAN,20.40000
10050,0x000E,1,FALSE,522.45728,2.06424,0.18940,3.85330,NAN,NAN,20.40000
10060,0x000E,1,FALSE,522.97705,2.06624,0.18940,3.85310,NAN,NAN,20.40000
10070,0x000E,1,FALSE,523.44495,2.06804,0.18940,3.85290,NAN,NAN,20.40000
10080,0x000E,1,FALSE,523.96490,2.07005,0.18940,3.85270,NAN,NAN,20.40000
10090,0x000E,1,FALSE,524.48474,2.07205,0.18940,3.85240,NAN,NAN,20.40000
10100,0x000E,1,FALSE,525.00470,2.07405,0.18940,3.85220,NAN,NAN,20.40000
10110,0x000E,1,FALSE,525.52448,2.07606,0.18940,3.85190,NAN,NAN,20.40000
10120,0x000E,1,FALSE,526.09637,2.07826,0.18940,3.85170,NAN,NAN,20.40000
10130,0x000E,1,FALSE,526.61621,2.08026,0.18940,3.85140,NAN,NAN,20.40000
10140,0x000E,1,FALSE,527.13623,2.08226,0.18940,3.85120,NAN,NAN,20.40000
10150,0x000E,1,FALSE,527.65613,2.08426,0.18940,3.85100,NAN,NAN,20.40000
10160,0x000E,1,FALSE,528.12396,2.08607,0.18940,3.85070,NAN,NAN,20.40000
10170,0x000E,1,FALSE,528.64368,2.08807,0.18940,3.85050,NAN,NAN,20.40000
10180,0x000E,1,FALSE,529.16351,2.09007,0.18940,3.85030,NAN,NAN,20.40000
10190,0x000E,1,FALSE,529.68335,2.09207,0.18940,3.85000,NAN,NAN,20.40000
10200,0x000E,1,FALSE,530.20325,2.09407,0.18940,3.84980,NAN,NAN,20.40000
10210,0x000E,1,FALSE,530.77509,2.09627,0.18940,3.84950,NAN,NAN,20.40000
10220,0x000E,1,FALSE,531.29504,2.09827,0.18940,3.84930,NAN,NAN,20.40000
10230,0x000E,1,FALSE,531.81494,2.10028,0.18940,3.84910,NAN,NAN,20.40000
10240,0x000E,1,FALSE,532.33478,2.10228,0.18940,3.84880,NAN,NAN,20.40000
10250,0x000E,1,FALSE,532.80267,2.10408,0.18940,3.84860,NAN,NAN,20.40000
10260,0x000E,1,FALSE,533.32269,2.10608,0.18940,3.84840,NAN,NAN,20.40000
10270,0x000E,1,FALSE,533.84265,2.10808,0.18940,3.84810,NAN,NAN,20.40000
10280,0x000E,1,FALSE,534.36255,2.11008,0.18930,3.84790,NAN,NAN,20.40000
10290,0x000E,1,FALSE,534.88251,2.11208,0.18940,3.84760,NAN,NAN,20.40000
10300,0x000E,1,FALSE,535.45428,2.11428,0.18940,3.84740,NAN,NAN,20.40000
10310,0x000E,1,FALSE,535.97424,2.11628,0.18940,3.84710,NAN,NAN,20.40000
10320,0x000E,1,FALSE,536.49420,2.11828,0.18940,3.84690,NAN,NAN,20.40000
10330,0x000E,1,FALSE,537.01404,2.12028,0.18940,3.84660,NAN,NAN,20.40000
10340,0x000E,1,FALSE,537.48193,2.12208,0.18940,3.84640,NAN,NAN,20.40000
10350,0x000E,1,FALSE,538.00159,2.12408,0.18940,3.84620,NAN,NAN,20.40000
10360,0x000E,1,FALSE,538.52136,2.12608,0.18940,3.84590,NAN,NAN,20.40000
10370,0x000E,1,FALSE,539.04089,2.12807,0.18940,3.84570,NAN,NAN,20.40000
10380,0x000E,1,FALSE,539.56049,2.13007,0.18940,3.84540,NAN,NAN,20.40000
10390,0x000E,1,FALSE,540.13196,2.13227,0.18940,3.84510,NAN,NAN,20.40000
10400,0x000E,1,FALSE,540.65149,2.13427,0.18940,3.84490,NAN,NAN,20.40000
10410,0x000E,1,FALSE,541.17139,2.13627,0.18940,3.84470,NAN,NAN,20.40000
10420,0x000E,1,FALSE,541.69092,2.13826,0.18940,3.84440,NAN,NAN,20.40000
10430,0x000E,1,FALSE,542.15863,2.14006,0.18940,3.84420,NAN,NAN,20.40000
10440,0x000E,1,FALSE,542.67822,2.14206,0.18940,3.84400,NAN,NAN,20.40000
10450,0x000E,1,FALSE,543.19812,2.14406,0.18940,3.84370,NAN,NAN,20.40000
10460,0x000E,1,FALSE,543.71796,2.14605,0.18940,3.84350,NAN,NAN,20.40000
10470,0x000E,1,FALSE,544.23798,2.14805,0.18940,3.84320,NAN,NAN,20.40000
10480,0x000E,1,FALSE,544.81000,2.15025,0.18940,3.84300,NAN,NAN,20.40000
10490,0x000E,1,FALSE,545.32971,2.15225,0.18940,3.84270,NAN,NAN,20.40000
10500,0x000E,1,FALSE,545.84937,2.15424,0.18940,3.84250,NAN,NAN,20.40000
10510,0x000E,1,FALSE,546.36920,2.15624,0.18940,3.84220,NAN,NAN,20.40000
10520,0x000E,1,FALSE,546.83698,2.15804,0.18940,3.84200,NAN,NAN,20.40000
10530,0x000E,1,FALSE,547.35687,2.16004,0.18940,3.84170,NAN,NAN,20.40000
10540,0x000E,1,FALSE,547.87659,2.16203,0.18940,3.84150,NAN,NAN,20.40000
10550,0x000E,1,FALSE,548.39648,2.16403,0.18940,3.84130,NAN,NAN,20.40000
10560,0x000E,1,FALSE,548.91620,2.16603,0.18940,3.84100,NAN,NAN,20.40000
10570,0x000E,1,FALSE,549.48804,2.16822,0.18940,3.84070,NAN,NAN,20.40000
10580,0x000E,1,FALSE,550.00800,2.17022,0.18940,3.84050,NAN,NAN,20.40000
10590,0x000E,1,FALSE,550.52795,2.17222,0.18940,3.84020,NAN,NAN,20.40000
10600,0x000E,1,FALSE,551.04773,2.17421,0.18940,3.84000,NAN,NAN,20.40000
10610,0x000E,1,FALSE,551.51550,2.17601,0.18930,3.83980,NAN,NAN,20.40000
10620,0x000E,1,FALSE,552.03522,2.17800,0.18930,3.83950,NAN,NAN,20.40000
10630,0x000E,1,FALSE,552.55463,2.18000,0.18940,3.83930,NAN,NAN,20.40000
10640,0x000E,1,FALSE,553.07404,2.18199,0.18930,3.83900,NAN,NAN,20.40000
10650,0x000E,1,FALSE,553.59369,2.18399,0.18940,3.83880,NAN,NAN,20.40000
