8500,0x000E,1,FALSE,424.30881,1.66970,0.18930,3.84810,NAN,NAN,7.30000
8510,0x000E,1,FALSE,424.85843,1.67181,0.18930,3.84780,NAN,NAN,7.30000
8520,0x000E,1,FALSE,425.35797,1.67374,0.18920,3.84760,NAN,NAN,7.40000
8530,0x000E,1,FALSE,425.85751,1.67566,0.18930,3.84740,NAN,NAN,7.40000
8540,0x000E,1,FALSE,426.35706,1.67758,0.18920,3.84720,NAN,NAN,7.40000
8550,0x000E,1,FALSE,426.80655,1.67931,0.18920,3.84690,NAN,NAN,7.40000
8560,0x000E,1,FALSE,427.30606,1.68123,0.18920,3.84670,NAN,NAN,7.40000
8570,0x000E,1,FALSE,427.80539,1.68315,0.18920,3.84650,NAN,NAN,7.40000
8580,0x000E,1,FALSE,428.30475,1.68507,0.18920,3.84630,NAN,NAN,7.40000
8590,0x000E,1,FALSE,428.85397,1.68718,0.18930,3.84600,NAN,NAN,7.30000
8600,0x000E,1,FALSE,429.35330,1.68910,0.18920,3.84570,NAN,NAN,7.30000
8610,0x000E,1,FALSE,429.85260,1.69102,0.18930,3.84550,NAN,NAN,7.30000
8620,0x000E,1,FALSE,430.35172,1.69294,0.18920,3.84530,NAN,NAN,7.30000
8630,0x000E,1,FALSE,430.80103,1.69467,0.18920,3.84500,NAN,NAN,7.30000
8640,0x000E,1,FALSE,431.30029,1.69659,0.18920,3.84480,NAN,NAN,7.30000
8650,0x000E,1,FALSE,431.79962,1.69851,0.18930,3.84460,NAN,NAN,7.30000
8660,0x000E,1,FALSE,432.29904,1.70043,0.18920,3.84430,NAN,NAN,7.30000
8670,0x000E,1,FALSE,432.79840,1.70235,0.18920,3.84410,NAN,NAN,7.30000
8680,0x000E,1,FALSE,433.34763,1.70446,0.18920,3.84390,NAN,NAN,7.30000
8690,0x000E,1,FALSE,433.84698,1.70638,0.18920,3.84360,NAN,NAN,7.40000
8700,0x000E,1,FALSE,434.34628,1.70830,0.18920,3.84340,NAN,NAN,7.40000
8710,0x000E,1,FALSE,434.84573,1.71022,0.18930,3.84320,NAN,NAN,7.40000
8720,0x000E,1,FALSE,435.29520,1.71194,0.18920,3.84290,NAN,NAN,7.50000
8730,0x000E,1,FALSE,435.79462,1.71386,0.18920,3.84270,NAN,NAN,7.50000
8740,0x000E,1,FALSE,436.29407,1.71578,0.18920,3.84250,NAN,NAN,7.50000
8750,0x000E,1,FALSE,436.79352,1.71770,0.18920,3.84230,NAN,NAN,7.50000
8760,0x000E,1,FALSE,437.29288,1.71962,0.18920,3.84210,NAN,NAN,7.60000
8770,0x000E,1,FALSE,437.84225,1.72173,0.18920,3.84190,NAN,NAN,7.60000
8780,0x000E,1,FALSE,438.34171,1.72365,0.18920,3.84170,NAN,NAN,7.60000
8790,0x000E,1,FALSE,438.84134,1.72557,0.18930,3.84150,NAN,NAN,7.60000
8800,0x000E,1,FALSE,439.34088,1.72749,0.18930,3.84130,NAN,NAN,7.70000
8810,0x000E,1,FALSE,439.79037,1.72921,0.18920,3.84110,NAN,NAN,7.70000
8820,0x000E,1,FALSE,440.28976,1.73113,0.18920,3.84090,NAN,NAN,7.70000
8830,0x000E,1,FALSE,440.78925,1.73305,0.18920,3.84070,NAN,NAN,7.70000
8840,0x000E,1,FALSE,441.28857,1.73497,0.18920,3.84050,NAN,NAN,7.70000
8850,0x000E,1,FALSE,441.78775,1.73688,0.18920,3.84030,NAN,NAN,7.80000
8860,0x000E,1,FALSE,442.33691,1.73899,0.18930,3.84010,NAN,NAN,7.80000
8870,0x000E,1,FALSE,442.83640,1.74091,0.18920,3.83990,NAN,NAN,7.80000
8880,0x000E,1,FALSE,443.33591,1.74283,0.18920,3.83970,NAN,NAN,7.80000
8890,0x000E,1,FALSE,443.83533,1.74475,0.18920,3.83950,NAN,NAN,7.80000
8900,0x000E,1,FALSE,444.28461,1.74647,0.18920,3.83940,NAN,NAN,7.80000
8910,0x000E,1,FALSE,444.78366,1.74839,0.18920,3.83920,NAN,NAN,7.90000
8920,0x000E,1,FALSE,445.28284,1.75030,0.18920,3.83900,NAN,NAN,7.90000
8930,0x000E,1,FALSE,445.78214,1.75222,0.18930,3.83880,NAN,NAN,7.80000
8940,0x000E,1,FALSE,446.28152,1.75414,0.18920,3.83860,NAN,NAN,7.80000
8950,0x000E,1,FALSE,446.83081,1.75624,0.18920,3.83840,NAN,NAN,7.60000
8960,0x000E,1,FALSE,447.33008,1.75816,0.18930,3.83810,NAN,NAN,7.60000
8970,0x000E,1,FALSE,447.82962,1.76008,0.18920,3.83790,NAN,NAN,7.50000
8980,0x000E,1,FALSE,448.32916,1.76199,0.18920,3.83770,NAN,NAN,7.40000
8990,0x000E,1,FALSE,448.77847,1.76372,0.18920,3.83740,NAN,NAN,7.30000
9000,0x000E,1,FALSE,449.27768,1.76563,0.18920,3.83720,NAN,NAN,7.20000
9010,0x000E,1,FALSE,449.77692,1.76755,0.18920,3.83690,NAN,NAN,7.10000
9020,0x000E,1,FALSE,450.27609,1.76946,0.18920,3.83660,NAN,NAN,7.00000
9030,0x000E,1,FALSE,450.77530,1.77138,0.18930,3.83640,NAN,NAN,7.00000
9040,0x000E,1,FALSE,451.32443,1.77349,0.18920,3.83610,NAN,NAN,6.90000
9050,0x000E,1,FALSE,451.82364,1.77540,0.18930,3.83580,NAN,NAN,7.00000
9060,0x000E,1,FALSE,452.32275,1.77732,0.18930,3.83560,NAN,NAN,7.00000
9070,0x000E,1,FALSE,452.82199,1.77923,0.18920,3.83530,NAN,NAN,7.10000
9080,0x000E,1,FALSE,453.27130,1.78095,0.18920,3.83500,NAN,NAN,7.10000
9090,0x000E,1,FALSE,453.77051,1.78287,0.18920,3.83480,NAN,NAN,7.20000
9100,0x000E,1,FALSE,454.26987,1.78478,0.18920,3.83450,NAN,NAN,7.20000
9110,0x000E,1,FALSE,454.76932,1.78670,0.18920,3.83430,NAN,NAN,7.20000
9120,0x000E,1,FALSE,455.26889,1.78861,0.18920,3.83400,NAN,NAN,7.30000
9130,0x000E,1,FALSE,455.81848,1.79072,0.18920,3.83380,NAN,NAN,7.30000
9140,0x000E,1,FALSE,456.31808,1.79263,0.18930,3.83350,NAN,NAN,7.30000
9150,0x000E,1,FALSE,456.81769,1.79455,0.18930,3.83330,NAN,NAN,7.30000
9160,0x000E,1,FALSE,457.31726,1.79646,0.18930,3.83300,NAN,NAN,7.40000
9170,0x000E,1,FALSE,457.76688,1.79819,0.18930,3.83280,NAN,NAN,7.30000
9180,0x000E,1,FALSE,458.26624,1.80010,0.18930,3.83250,NAN,NAN,7.40000
9190,0x000E,1,FALSE,458.76569,1.80202,0.18930,3.83230,NAN,NAN,7.40000
9200,0x000E,1,FALSE,459.26514,1.80393,0.18930,3.83210,NAN,NAN,7.40000
9210,0x000E,1,FALSE,459.76456,1.80584,0.18930,3.83180,NAN,NAN,7.40000
9220,0x000E,1,FALSE,460.31403,1.80795,0.18930,3.83150,NAN,NAN,7.40000
9230,0x000E,1,FALSE,460.81351,1.80986,0.18930,3.83130,NAN,NAN,7.30000
9240,0x000E,1,FALSE,461.31296,1.81177,0.18930,3.83110,NAN,NAN,7.30000
9250,0x000E,1,FALSE,461.81241,1.81369,0.18930,3.83080,NAN,NAN,7.30000
9260,0x000E,1,FALSE,462.26205,1.81541,0.18930,3.83060,NAN,NAN,7.30000
9270,0x000E,1,FALSE,462.76151,1.81732,0.18930,3.83030,NAN,NAN,7.30000
9280,0x000E,1,FALSE,463.26086,1.81924,0.18930,3.83010,NAN,NAN,7.30000
9290,0x000E,1,FALSE,463.76010,1.82115,0.18930,3.82990,NAN,NAN,7.30000
9300,0x000E,1,FALSE,464.25943,1.82306,0.18930,3.82960,NAN,NAN,7.30000
9310,0x000E,1,FALSE,464.80875,1.82516,0.18930,3.82930,NAN,NAN,7.30000
9320,0x000E,1,FALSE,465.30817,1.82708,0.18930,3.82910,NAN,NAN,7.30000
9330,0x000E,1,FALSE,465.80740,1.82899,0.18930,3.82890,NAN,NAN,7.30000
9340,0x000E,1,FALSE,466.30685,1.83090,0.18930,3.82860,NAN,NAN,7.40000
9350,0x000E,1,FALSE,466.75647,1.83262,0.18930,3.82840,NAN,NAN,7.40000
9360,0x000E,1,FALSE,467.25586,1.83453,0.18930,3.82820,NAN,NAN,7.40000
9370,0x000E,1,FALSE,467.75537,1.83644,0.18930,3.82800,NAN,NAN,7.40000
9380,0x000E,1,FALSE,468.25491,1.83836,0.18930,3.82770,NAN,NAN,7.50000
9390,0x000E,1,FALSE,468.75421,1.84027,0.18930,3.82750,NAN,NAN,7.50000
9400,0x000E,1,FALSE,469.30322,1.84237,0.18930,3.82730,NAN,NAN,7.50000
9410,0x000E,1,FALSE,469.80246,1.84428,0.18930,3.82700,NAN,NAN,7.60000
9420,0x000E,1,FALSE,470.30185,1.84619,0.18930,3.82680,NAN,NAN,7.60000
9430,0x000E,1,FALSE,470.80109,1.84810,0.18920,3.82660,NAN,NAN,7.60000
9440,0x000E,1,FALSE,471.25055,1.84982,0.18930,3.82640,NAN,NAN,7.60000
9450,0x000E,1,FALSE,471.74991,1.85173,0.18930,3.82620,NAN,NAN,7.70000
9460,0x000E,1,FALSE,472.24918,1.85364,0.18930,3.82600,NAN,NAN,7.70000
9470,0x000E,1,FALSE,472.74847,1.85555,0.18930,3.82580,NAN,NAN,7.70000
9480,0x000E,1,FALSE,473.24771,1.85746,0.18930,3.82560,NAN,NAN,7.70000
9490,0x000E,1,FALSE,473.79651,1.85956,0.18930,3.82540,NAN,NAN,7.70000
9500,0x000E,1,FALSE,474.29593,1.86147,0.18930,3.82520,NAN,NAN,7.80000
9510,0x000E,1,FALSE,474.79532,1.86338,0.18930,3.82500,NAN,NAN,7.80000
9520,0x000E,1,FALSE,475.29483,1.86529,0.18930,3.82480,NAN,NAN,7.80000
9530,0x000E,1,FALSE,475.74438,1.86701,0.18930,3.82470,NAN,NAN,7.80000
9540,0x000E,1,FALSE,476.24374,1.86892,0.18930,3.82450,NAN,NAN,7.80000
9550,0x000E,1,FALSE,476.74310,1.87083,0.18930,3.82430,NAN,NAN,7.90000
9560,0x000E,1,FALSE,477.24228,1.87274,0.18930,3.82410,NAN,NAN,7.90000
9570,0x000E,1,FALSE,477.74133,1.87465,0.18920,3.82390,NAN,NAN,7.90000
9580,0x000E,1,FALSE,478.29034,1.87675,0.18930,3.82370,NAN,NAN,7.90000
9590,0x000E,1,FALSE,478.78949,1.87865,0.18930,3.82350,NAN,NAN,7.80000
9600,0x000E,1,FALSE,479.28842,1.88056,0.18930,3.82330,NAN,NAN,7.70000
9610,0x000E,1,FALSE,479.78772,1.88247,0.18930,3.82310,NAN,NAN,7.60000
9620,0x000E,1,FALSE,480.23688,1.88419,0.18930,3.82290,NAN,NAN,7.60000
9630,0x000E,1,FALSE,480.73596,1.88609,0.18920,3.82270,NAN,NAN,7.50000
9640,0x000E,1,FALSE,481.23511,1.88800,0.18920,3.82240,NAN,NAN,7.30000
9650,0x000E,1,FALSE,481.73431,1.88991,0.18930,3.82220,NAN,NAN,7.30000
9660,0x000E,1,FALSE,482.23376,1.89182,0.18930,3.82190,NAN,NAN,7.20000
9670,0x000E,1,FALSE,482.78302,1.89392,0.18930,3.82160,NAN,NAN,7.10000
9680,0x000E,1,FALSE,483.28226,1.89583,0.18930,3.82140,NAN,NAN,7.00000
9690,0x000E,1,FALSE,483.78143,1.89773,0.18930,3.82110,NAN,NAN,6.90000
9700,0x000E,1,FALSE,484.28061,1.89964,0.18920,3.82080,NAN,NAN,6.90000
9710,0x000E,1,FALSE,484.72989,1.90136,0.18930,3.82060,NAN,NAN,7.00000
9720,0x000E,1,FALSE,485.22885,1.90326,0.18920,3.82030,NAN,NAN,7.00000
9730,0x000E,1,FALSE,485.72775,1.90517,0.18920,3.82010,NAN,NAN,7.10000
9740,0x000E,1,FALSE,486.22672,1.90707,0.18920,3.81980,NAN,NAN,7.10000
9750,0x000E,1,FALSE,486.72562,1.90898,0.18920,3.81960,NAN,NAN,7.20000
9760,0x000E,1,FALSE,487.27441,1.91108,0.18920,3.81930,NAN,NAN,7.20000
9770,0x000E,1,FALSE,487.77328,1.91298,0.18920,3.81910,NAN,NAN,7.20000
9780,0x000E,1,FALSE,488.27225,1.91489,0.18930,3.81880,NAN,NAN,7.30000
9790,0x000E,1,FALSE,488.77139,1.91679,0.18930,3.81860,NAN,NAN,7.30000
9800,0x000E,1,FALSE,489.22064,1.91851,0.18930,3.81840,NAN,NAN,7.30000
9810,0x000E,1,FALSE,489.72000,1.92041,0.18930,3.81810,NAN,NAN,7.30000
9820,0x000E,1,FALSE,490.21924,1.92232,0.18930,3.81790,NAN,NAN,7.40000
9830,0x000E,1,FALSE,490.71848,1.92423,0.18930,3.81770,NAN,NAN,7.40000
9840,0x000E,1,FALSE,491.21750,1.92613,0.18920,3.81740,NAN,NAN,7.40000
9850,0x000E,1,FALSE,491.76630,1.92823,0.18930,3.81720,NAN,NAN,7.40000
9860,0x000E,1,FALSE,492.26541,1.93013,0.18930,3.81700,NAN,NAN,7.40000
9870,0x000E,1,FALSE,492.76465,1.93204,0.18930,3.81680,NAN,NAN,7.40000
9880,0x000E,1,FALSE,493.26382,1.93394,0.18930,3.81650,NAN,NAN,7.40000
9890,0x000E,1,FALSE,493.71298,1.93566,0.18930,3.81630,NAN,NAN,7.30000
9900,0x000E,1,FALSE,494.21213,1.93756,0.18930,3.81610,NAN,NAN,7.30000
9910,0x000E,1,FALSE,494.71118,1.93946,0.18930,3.81580,NAN,NAN,7.30000
9920,0x000E,1,FALSE,495.21011,1.94137,0.18930,3.81560,NAN,NAN,7.30000
9930,0x000E,1,FALSE,495.70908,1.94327,0.18920,3.81530,NAN,NAN,7.30000
9940,0x000E,1,FALSE,496.25790,1.94537,0.18930,3.81510,NAN,NAN,7.30000
9950,0x000E,1,FALSE,496.75699,1.94727,0.18930,3.81490,NAN,NAN,7.30000
9960,0x000E,1,FALSE,497.25616,1.94917,0.18930,3.81470,NAN,NAN,7.30000
9970,0x000E,1,FALSE,497.75528,1.95108,0.18930,3.81450,NAN,NAN,7.30000
9980,0x000E,1,FALSE,498.20447,1.95279,0.18930,3.81420,NAN,NAN,7.30000
9990,0x000E,1,FALSE,498.70358,1.95469,0.18920,3.81400,NAN,NAN,7.40000
10000,0x000E,1,FALSE,499.20270,1.95660,0.18930,3.81380,NAN,NAN,7.40000
10010,0x000E,1,FALSE,499.70169,1.95850,0.18930,3.81360,NAN,NAN,7.40000
10020,0x000E,1,FALSE,500.20068,1.96040,0.18930,3.81340,NAN,NAN,7.40000
10030,0x000E,1,FALSE,500.74954,1.96250,0.18930,3.81310,NAN,NAN,7.40000
10040,0x000E,1,FALSE,501.24890,1.96440,0.18920,3.81290,NAN,NAN,7.50000
10050,0x000E,1,FALSE,501.74832,1.96630,0.18930,3.81280,NAN,NAN,7.50000
10060,0x000E,1,FALSE,502.24750,1.96821,0.18930,3.81260,NAN,NAN,7.60000
10070,0x000E,1,FALSE,502.69662,1.96992,0.18920,3.81240,NAN,NAN,7.60000
10080,0x000E,1,FALSE,503.19571,1.97182,0.18920,3.81220,NAN,NAN,7.60000
10090,0x000E,1,FALSE,503.69464,1.97372,0.18930,3.81200,NAN,NAN,7.60000
10100,0x000E,1,FALSE,504.19379,1.97563,0.18920,3.81180,NAN,NAN,7.60000
10110,0x000E,1,FALSE,504.69272,1.97753,0.18920,3.81170,NAN,NAN,7.70000
10120,0x000E,1,FALSE,505.24176,1.97962,0.18930,3.81150,NAN,NAN,7.70000
10130,0x000E,1,FALSE,505.74100,1.98152,0.18930,3.81130,NAN,NAN,7.70000
10140,0x000E,1,FALSE,506.24023,1.98343,0.18920,3.81110,NAN,NAN,7.70000
10150,0x000E,1,FALSE,506.73944,1.98533,0.18920,3.81090,NAN,NAN,7.80000
10160,0x000E,1,FALSE,507.18869,1.98704,0.18930,3.81080,NAN,NAN,7.80000
10170,0x000E,1,FALSE,507.68774,1.98894,0.18920,3.81060,NAN,NAN,7.80000
10180,0x000E,1,FALSE,508.18695,1.99084,0.18930,3.81050,NAN,NAN,7.80000
10190,0x000E,1,FALSE,508.68594,1.99274,0.18920,3.81030,NAN,NAN,7.80000
10200,0x000E,1,FALSE,509.18491,1.99465,0.18920,3.81010,NAN,NAN,7.90000
10210,0x000E,1,FALSE,509.73380,1.99674,0.18920,3.81000,NAN,NAN,7.90000
10220,0x000E,1,FALSE,510.23282,1.99864,0.18930,3.80970,NAN,NAN,7.90000
10230,0x000E,1,FALSE,510.73187,2.00054,0.18920,3.80960,NAN,NAN,7.90000
10240,0x000E,1,FALSE,511.23117,2.00244,0.18920,3.80940,NAN,NAN,7.80000
10250,0x000E,1,FALSE,511.68042,2.00415,0.18920,3.80930,NAN,NAN,7.70000
10260,0x000E,1,FALSE,512.17963,2.00605,0.18920,3.80910,NAN,NAN,7.70000
10270,0x000E,1,FALSE,512.67871,2.00795,0.18920,3.80890,NAN,NAN,7.60000
10280,0x000E,1,FALSE,513.17767,2.00985,0.18930,3.80870,NAN,NAN,7.40000
10290,0x000E,1,FALSE,513.67676,2.01176,0.18930,3.80850,NAN,NAN,7.40000
10300,0x000E,1,FALSE,514.22565,2.01385,0.18920,3.80820,NAN,NAN,7.30000
10310,0x000E,1,FALSE,514.72467,2.01575,0.18920,3.80800,NAN,NAN,7.20000
10320,0x000E,1,FALSE,515.22375,2.01765,0.18920,3.80780,NAN,NAN,7.10000
10330,0x000E,1,FALSE,515.72284,2.01955,0.18920,3.80750,NAN,NAN,7.00000
10340,0x000E,1,FALSE,516.17206,2.02126,0.18920,3.80730,NAN,NAN,6.90000
10350,0x000E,1,FALSE,516.67108,2.02316,0.18920,3.80710,NAN,NAN,6.90000
10360,0x000E,1,FALSE,517.16992,2.02506,0.18930,3.80680,NAN,NAN,7.00000
10370,0x000E,1,FALSE,517.66882,2.02695,0.18920,3.80660,NAN,NAN,7.00000
10380,0x000E,1,FALSE,518.16785,2.02885,0.18920,3.80640,NAN,NAN,7.10000
10390,0x000E,1,FALSE,518.71674,2.03094,0.18920,3.80620,NAN,NAN,7.10000
10400,0x000E,1,FALSE,519.21570,2.03284,0.18920,3.80590,NAN,NAN,7.20000
10410,0x000E,1,FALSE,519.71472,2.03474,0.18930,3.80570,NAN,NAN,7.20000
10420,0x000E,1,FALSE,520.21381,2.03664,0.18930,3.80550,NAN,NAN,7.20000
10430,0x000E,1,FALSE,520.66309,2.03835,0.18930,3.80530,NAN,NAN,7.30000
10440,0x000E,1,FALSE,521.16241,2.04025,0.18920,3.80510,NAN,NAN,7.30000
10450,0x000E,1,FALSE,521.66199,2.04215,0.18920,3.80490,NAN,NAN,7.30000
10460,0x000E,1,FALSE,522.16138,2.04405,0.18920,3.80480,NAN,NAN,7.30000
10470,0x000E,1,FALSE,522.66071,2.04595,0.18920,3.80460,NAN,NAN,7.30000
10480,0x000E,1,FALSE,523.20990,2.04804,0.18920,3.80430,NAN,NAN,7.40000
10490,0x000E,1,FALSE,523.70898,2.04994,0.18930,3.80410,NAN,NAN,7.40000
10500,0x000E,1,FALSE,524.20813,2.05184,0.18920,3.80390,NAN,NAN,7.40000
10510,0x000E,1,FALSE,524.70728,2.05373,0.18930,3.80380,NAN,NAN,7.40000
10520,0x000E,1,FALSE,525.15643,2.05544,0.18920,3.80360,NAN,NAN,7.40000
10530,0x000E,1,FALSE,525.65540,2.05734,0.18920,3.80340,NAN,NAN,7.40000
10540,0x000E,1,FALSE,526.15454,2.05924,0.18920,3.80320,NAN,NAN,7.40000
10550,0x000E,1,FALSE,526.65387,2.06114,0.18930,3.80300,NAN,NAN,7.30000
10560,0x000E,1,FALSE,527.15302,2.06304,0.18920,3.80280,NAN,NAN,7.30000
10570,0x000E,1,FALSE,527.70209,2.06512,0.18920,3.80260,NAN,NAN,7.30000
10580,0x000E,1,FALSE,528.20135,2.06702,0.18930,3.80240,NAN,NAN,7.30000
10590,0x000E,1,FALSE,528.70050,2.06892,0.18920,3.80220,NAN,NAN,7.30000
10600,0x000E,1,FALSE,529.19965,2.07082,0.18920,3.80200,NAN,NAN,7.30000
10610,0x000E,1,FALSE,529.64880,2.07252,0.18920,3.80180,NAN,NAN,7.30000
10620,0x000E,1,FALSE,530.14783,2.07442,0.18920,3.80160,NAN,NAN,7.30000
10630,0x000E,1,FALSE,530.64697,2.07632,0.18920,3.80140,NAN,NAN,7.30000
10640,0x000E,1,FALSE,531.14587,2.07822,0.18930,3.80120,NAN,NAN,7.30000
10650,0x000E,1,FALSE,531.64502,2.08011,0.18930,3.80110,NAN,NAN,7.30000
10660,0x000E,1,FALSE,532.19385,2.08220,0.18930,3.80090,NAN,NAN,7.40000
10670,0x000E,1,FALSE,532.69305,2.08410,0.18920,3.80080,NAN,NAN,7.40000
10680,0x000E,1,FALSE,533.19220,2.08599,0.18930,3.80060,NAN,NAN,7.50000
10690,0x000E,1,FALSE,533.69141,2.08789,0.18920,3.80040,NAN,NAN,7.50000
10700,0x000E,1,FALSE,534.14044,2.08960,0.18920,3.80020,NAN,NAN,7.50000
10710,0x000E,1,FALSE,534.63940,2.09149,0.18930,3.80010,NAN,NAN,7.50000
10720,0x000E,1,FALSE,535.13867,2.09339,0.18930,3.79990,NAN,NAN,7.60000
10730,0x000E,1,FALSE,535.63788,2.09529,0.18930,3.79980,NAN,NAN,7.60000
10740,0x000E,1,FALSE,536.13708,2.09718,0.18930,3.79970,NAN,NAN,7.60000
10750,0x000E,1,FALSE,536.68591,2.09927,0.18930,3.79950,NAN,NAN,7.60000
10760,0x000E,1,FALSE,537.18518,2.10116,0.18930,3.79930,NAN,NAN,7.60000
10770,0x000E,1,FALSE,537.68463,2.10306,0.18930,3.79920,NAN,NAN,7.70000
10780,0x000E,1,FALSE,538.18390,2.10496,0.18930,3.79910,NAN,NAN,7.70000
10790,0x000E,1,FALSE,538.63318,2.10667,0.18930,3.79890,NAN,NAN,7.70000
10800,0x000E,1,FALSE,539.13232,2.10856,0.18930,3.79880,NAN,NAN,7.70000
10810,0x000E,1,FALSE,539.63129,2.11046,0.18930,3.79860,NAN,NAN,7.80000
10820,0x000E,1,FALSE,540.13043,2.11235,0.18930,3.79850,NAN,NAN,7.80000
10830,0x000E,1,FALSE,540.67932,2.11444,0.18930,3.79840,NAN,NAN,7.80000
10840,0x000E,1,FALSE,541.17841,2.11633,0.18930,3.79820,NAN,NAN,7.80000
10850,0x000E,1,FALSE,541.67743,2.11823,0.18920,3.79810,NAN,NAN,7.90000
10860,0x000E,1,FALSE,542.17633,2.12012,0.18920,3.79800,NAN,NAN,7.90000
10870,0x000E,1,FALSE,542.62537,2.12183,0.18920,3.79790,NAN,NAN,7.90000
10880,0x000E,1,FALSE,543.12445,2.12372,0.18920,3.79770,NAN,NAN,7.80000
10890,0x000E,1,FALSE,543.62335,2.12562,0.18930,3.79760,NAN,NAN,7.80000
10900,0x000E,1,FALSE,544.12219,2.12751,0.18920,3.79740,NAN,NAN,7.70000
10910,0x000E,1,FALSE,544.62122,2.12941,0.18930,3.79730,NAN,NAN,7.70000
10920,0x000E,1,FALSE,545.16998,2.13149,0.18920,3.79710,NAN,NAN,7.60000
10930,0x000E,1,FALSE,545.66913,2.13339,0.18930,3.79690,NAN,NAN,7.50000
10940,0x000E,1,FALSE,546.16827,2.13528,0.18930,3.79680,NAN,NAN,7.40000
10950,0x000E,1,FALSE,546.66742,2.13718,0.18930,3.79660,NAN,NAN,7.20000
10960,0x000E,1,FALSE,547.11670,2.13888,0.18930,3.79640,NAN,NAN,7.20000
10970,0x000E,1,FALSE,547.61591,2.14078,0.18920,3.79630,NAN,NAN,7.10000
10980,0x000E,1,FALSE,548.11517,2.14267,0.18930,3.79600,NAN,NAN,7.00000
10990,0x000E,1,FALSE,548.61432,2.14457,0.18930,3.79580,NAN,NAN,6.90000
11000,0x000E,1,FALSE,549.11353,2.14646,0.18930,3.79560,NAN,NAN,6.90000
11010,0x000E,1,FALSE,549.66260,2.14854,0.18930,3.79540,NAN,NAN,6.90000
11020,0x000E,1,FALSE,550.16180,2.15044,0.18930,3.79520,NAN,NAN,7.00000
11030,0x000E,1,FALSE,550.66089,2.15233,0.18930,3.79500,NAN,NAN,7.00000
11040,0x000E,1,FALSE,551.16028,2.15423,0.18930,3.79480,NAN,NAN,7.10000
11050,0x000E,1,FALSE,551.60962,2.15593,0.18930,3.79470,NAN,NAN,7.10000
11060,0x000E,1,FALSE,552.10895,2.15783,0.18930,3.79450,NAN,NAN,7.20000
11070,0x000E,1,FALSE,552.60815,2.15972,0.18930,3.79430,NAN,NAN,7.20000
11080,0x000E,1,FALSE,553.10712,2.16161,0.18930,3.79420,NAN,NAN,7.20000
11090,0x000E,1,FALSE,553.60614,2.16351,0.18930,3.79400,NAN,NAN,7.30000
11100,0x000E,1,FALSE,554.15491,2.16559,0.18930,3.79380,NAN,NAN,7.30000
11110,0x000E,1,FALSE,554.65387,2.16748,0.18930,3.79370,NAN,NAN,7.30000
11120,0x000E,1,FALSE,555.15283,2.16938,0.18930,3.79350,NAN,NAN,7.30000
11130,0x000E,1,FALSE,555.65167,2.17127,0.18930,3.79330,NAN,NAN,7.30000
11140,0x000E,1,FALSE,556.10065,2.17297,0.18930,3.79320,NAN,NAN,7.40000
11150,0x000E,1,FALSE,556.59961,2.17486,0.18930,3.79300,NAN,NAN,7.40000
11160,0x000E,1,FALSE,557.09875,2.17676,0.18930,3.79290,NAN,NAN,7.40000
11170,0x000E,1,FALSE,557.59778,2.17865,0.18930,3.79270,NAN,NAN,7.40000
11180,0x000E,1,FALSE,558.09674,2.18054,0.18930,3.79260,NAN,NAN,7.40000
11190,0x000E,1,FALSE,558.64557,2.18262,0.18930,3.79240,NAN,NAN,7.30000
11200,0x000E,1,FALSE,559.14441,2.18451,0.18930,3.79230,NAN,NAN,7.30000
11210,0x000E,1,FALSE,559.64355,2.18641,0.18930,3.79210,NAN,NAN,7.30000
11220,0x000E,1,FALSE,560.14301,2.18830,0.18930,3.79190,NAN,NAN,7.30000
11230,0x000E,1,FALSE,560.59259,2.19000,0.18930,3.79180,NAN,NAN,7.30000
11240,0x000E,1,FALSE,561.09216,2.19190,0.18930,3.79160,NAN,NAN,7.20000
11250,0x000E,1,FALSE,561.59143,2.19379,0.18930,3.79140,NAN,NAN,7.20000
11260,0x000E,1,FALSE,562.09088,2.19569,0.18930,3.79130,NAN,NAN,7.30000
11270,0x000E,1,FALSE,562.59027,2.19758,0.18930,3.79110,NAN,NAN,7.30000
11280,0x000E,1,FALSE,563.13953,2.19966,0.18930,3.79090,NAN,NAN,7.30000
11290,0x000E,1,FALSE,563.63885,2.20155,0.18930,3.79080,NAN,NAN,7.30000
11300,0x000E,1,FALSE,564.13818,2.20345,0.18930,3.79070,NAN,NAN,7.30000
11310,0x000E,1,FALSE,564.63757,2.20534,0.18930,3.79050,NAN,NAN,7.40000
11320,0x000E,1,FALSE,565.08698,2.20704,0.18930,3.79040,NAN,NAN,7.40000
11330,0x000E,1,FALSE,565.58624,2.20893,0.18930,3.79030,NAN,NAN,7.40000
11340,0x000E,1,FALSE,566.08582,2.21083,0.18930,3.79010,NAN,NAN,7.50000
11350,0x000E,1,FALSE,566.58533,2.21272,0.18930,3.79000,NAN,NAN,7.50000
11360,0x000E,1,FALSE,567.08447,2.21461,0.18930,3.78990,NAN,NAN,7.50000
11370,0x000E,1,FALSE,567.63379,2.21669,0.18930,3.78970,NAN,NAN,7.50000
11380,0x000E,1,FALSE,568.13312,2.21859,0.18930,3.78960,NAN,NAN,7.60000
11390,0x000E,1,FALSE,568.63251,2.22048,0.18930,3.78950,NAN,NAN,7.60000
11400,0x000E,1,FALSE,569.13190,2.22237,0.18930,3.78940,NAN,NAN,7.60000
